CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Escriturador;CNPJ_Escriturador;Tipo_Endereco;Logradouro;Complemento;Bairro;Cidade;Sigla_UF;Pais;CEP;DDI_Telefone;DDD_Telefone;Telefone;DDI_Fax;DDD_Fax;Fax;Email;Data_Inicio_Atuacao;Data_Fim_Atuacao
27.093.558/0001-15;2023-01-01;1;126892;MILLS LOCAÇÃO, SERVIÇOS E LOGÍSTICA S.A.;Itaú Corretora de Valores S/A;61.194.353/0001-64;;Avenida Eng. Armando de Arruda Pereira, Torre Eudoro Villela;707- 10º ANDAR;Jabaquara;São Paulo;SP;Brasil;04344902;;11;50291942;;11;50291920;adriana.souza@itau-unibanco.com.br;2010-02-22;
27.743.642/0002-18;2023-01-01;3;131922;Construtora Metrocasa S.A.;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;59.281.253/0001-23;;PRAIA DE BOTAFOGO N° 501;5° AND T CORCOVADO;BOTAFOGO;Rio de Janeiro;RJ;Brasil;22250040;;21;32629600;;;;sac@btgpactual.com;2023-10-17;
28.019.100/0001-89;2023-01-01;2;131237;VIAPAULISTA S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;5511;50291925;;;;marcio.conde-souza@itau.com.br;2020-05-26;
28.127.603/0001-78;2023-01-01;3;130826;BANESTES S.A. - BCO EST ESPIRITO SANTO;Itaú Unibanco S.A.;60.701.190/0001-04;;Praça Alfredo Edydio de Souza Aranha, 100;Torre Olavo Setubal;Parque Jabaquara;São Paulo;SP;Brasil;04344902;;11;30039285;;11;50291920;escrituracaoacoes@itau-unibanco.com.br;2014-07-14;
28.195.667/0001-06;2023-01-01;1;123390;BCO ABC BRASIL S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí,111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;11;27974128;;11;27974209;rosane-aparecida.silva@itau-unibanco.com.br;2007-05-17;
28.594.234/0001-23;2023-01-01;1;128083;Auren Energia S.A.;Itaú Corretora de Valores Mobiliários S.A.;61.194.353/0001-64;;Rua Brigadeiro Faria Lima, n° 3400;10º Andar;Itaim;São Paulo;SP;Brasil;04538132;;11;27402919;;;;escrituracaorf@itau-unibanco.com.br;2022-01-19;
29.780.061/0001-09;2023-01-01;4;131439;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;itaú corretora;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, 3.500;13° andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;40901484;;;;escrituracaorendavariavel@itau-unibanco.com.br;2017-12-20;
29.950.060/0001-57;2023-01-01;1;128016;NORTEC QUÍMICA S.A.;Itau Corretora de Valores S.A;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima;3400 - 10º andar;Pinheiros;São Paulo;SP;Brasil;04538132;;011;27974592;;011;27974592;ana.stringueta@itau-unibanco.com.br;2012-12-05;
29.980.141/0001-08;2023-01-01;2;133314;Oceânica Engenharia e Consultoria S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, 3.500;3° andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;40043131;;;;itaucorretora@itau-unibanco.com.br;2022-02-10;
30.213.493/0001-09;2023-01-01;1;125202;TEGRA INCORPORADORA S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;;;;;escrituracaoacoes@itau-unibanco.com.br;2021-04-08;
30.306.294/0001-45;2023-01-01;1;127278;BCO BTG PACTUAL S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus, sem nº;-;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br;;
30.540.991/0001-66;2023-01-01;2;128275;HAGA S.A. INDUSTRIA E COMERCIO;BANCO BRADESCO S A;61.194.353/0001-64;;Núcleo Cidade de Deus, sn/, Predio Amarelo, 2 andar,;;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849415;;;;dac.escrituracao@bradesco.com.br;2023-05-06;
30.723.886/0001-62;2023-01-01;1;127083;BANCO MODAL S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Boa Vista, 176;1º Subsolo;Centro;São Paulo;SP;Brasil;01092900;;11;30039285;;;;escrituracaoacoes@itau-unibanco.com.br;2021-03-23;
31.553.627/0001-01;2023-01-01;1;123488;MOBLY S.A.;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;59.281.253/0001-23;;Praia de Botafogo, n.º 501;5º andar (parte);Botafogo;Rio de Janeiro;RJ;Brasil;22250040;;21;32629600;;;;escrituracao.acao@btgpactual.com;2022-11-17;
31.553.627/0001-01;2023-01-01;1;123488;MOBLY S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Boa Vista, 176;1º Subsolo;Centro;São Paulo;SP;Brasil;01092900;;11;30039285;;;;escrituracaoacoes@itau-unibanco.com.br;2020-12-04;2022-11-16
31.748.174/0001-60;2023-01-01;1;124765;Vero S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Boa Vista, 176;1º Subsolo;Centro;São Paulo;SP;Brasil;01092900;;11;30039285;;;;escrituracaoacoes@itau-unibanco.com.br;2021-07-30;
32.021.201/0001-61;2023-01-01;3;133335;ORIGEM ENERGIA S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus, sem nº;;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;;;4010.acoes@bradesco.com.br;2023-03-13;
32.681.371/0001-72;2023-01-01;1;127595;VIX LOGÍSTICA S.A.;Itaú Corretora S.A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, nº 3.400;10º andar;Itaim;São Paulo;SP;Brasil;04538132;;011;50294610;;011;50291394;dalmir.coelho@itau-unibanco.com.br;2012-04-26;
32.785.497/0001-97;2023-01-01;1;124668;Natura &Co Holding S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27402571;;011;43492572;erick.rodrigues@itau-unibanco.com.br;2019-09-10;
33.000.167/0001-01;2023-01-01;1;124817;PETROLEO BRASILEIRO S.A. PETROBRAS;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus, sem nº;Prédio amarelo;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849469;;11;36842811;mauricio.tempeste@bradesco.com.br;2018-08-30;
33.035.536/0001-00;2023-01-01;1;124455;JOAO FORTES ENGENHARIA S.A. - Em Recuperação Judicial;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus;Prédio Amarelo, 2 An;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36842811;dac.escrituracao@bradesco.com.br;2001-10-29;
33.040.601/0001-87;2023-01-01;2;133080;Creditaqui Financeira S.A. - C.F.I.;BANCO MERCANTIL DE INVESTIMENTOS SA;34.169.557/0001-72;;Avenida do Contorno, 5800;14º andar;Savassi;Belo Horizonte;MG;Brasil;30110042;;31;30575242;;;;ri@mercantil.com.br;1981-09-16;
33.041.260/0652-90;2023-01-01;2;131214;Grupo Casas Bahia S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3400;10 andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;;;investfone.investimento@itau-unibanco.com.br;1996-03-22;
33.042.730/0001-04;2023-01-01;3;132715;CIA SIDERURGICA NACIONAL;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade Deus, s/nº - Prédio Amarelo;2° andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;;;dac.acecustodia@bradesco.com.br;2018-08-15;
33.050.071/0001-58;2023-01-01;1;125029;AMPLA ENERGIA E SERVICOS S.A.;Banco Bradesco S/A;60.746.948/0001-12;;Cidade de Deus;s/nº;Vila Yara;São Paulo;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br;2000-06-23;
33.050.196/0001-88;2023-01-01;1;127144;CIA PAULISTA DE FORCA E LUZ;BANCO DO BRASIL S.A.;00.000.000/0001-91;;Rua Lélio Gama, nº 105, 38º andar;GECIN;Centro;Rio de Janeiro;RJ;Brasil;20031080;;021;38083551;;021;38086088;aescriturais@bb.com.br;2011-01-01;
33.102.476/0001-92;2023-01-01;1;126972;MONTEIRO ARANHA S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, 3500;4° andar;Itaim Bibi;São Paulo;SP;Brasil;04538133;;11;30039285;;;;PreAtendimentoEscritural@itau-unibanco.com.br;1992-01-08;
33.113.309/0001-47;2023-01-01;4;131850;VALID SOLUÇÕES S.A.;Banco do Brasil SA;00.000.000/0001-91;;Rua Senador Dantas, 105;38º andar;Centro;Rio de Janeiro;RJ;Brasil;20031080;;021;38083715;;;;aescriturais@bb.com.br;2019-02-01;
33.130.691/0001-05;2023-01-01;2;126464;Wilson Sons S.A.;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;59.281.253/0001-23;;Praia de Botafogo, n.o 501;5o andar (parte);Botafogo;Rio de Janeiro;RJ;Brasil;22250040;;11;33831132;;;;fs.stockta@btgpactual.com;2023-04-25;
33.130.691/0001-05;2023-01-01;2;126464;Wilson Sons S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;40901484;;;;escrituracaorendavariavel@itau-unibanco.com.br;2021-06-08;2023-04-24
33.200.049/0001-47;2023-01-01;1;127133;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;ITAU CORRETORA DE VALORES S.A.;61.194.353/0001-64;;Rua Boa Vista;176;Centro;São Paulo;SP;Brasil;01013001;;11;30039285;;11;30039285;escrituracaoacoes@itau-Unibanco.com.br;1980-08-08;
33.228.024/0001-51;2023-01-01;1;127342;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus s/nº - Prédio Amarelo;2º andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36842811;dac.escrituracao@bradesco.com.br;2017-02-01;
33.256.439/0001-39;2023-01-01;1;124999;ULTRAPAR PARTICIPACOES S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus, s/nº;Prédio Amarelo, 2º a;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;;;dac.escrituracao@bradesco.com.br;2019-09-16;
33.376.989/0001-91;2023-01-01;2;128347;IRB - BRASIL RESSEGUROS S.A.;BANCO DO BRASIL S.A.;00.000.000/0001-91;;Rua Lélio Gama;105, 38º andar;Centro;Rio de Janeiro;RJ;Brasil;20031080;;21;38083715;;21;38083715;aescriturais@bb.com.br;1998-06-01;2022-10-09
33.376.989/0001-91;2023-01-01;2;128347;IRB - BRASIL RESSEGUROS S.A.;Itaú Corretora de Valores S/A;61.194.353/0001-64;;Rua Boa Vista, 176, 1º Subsolo;;Centro;São Paulo;SP;Brasil;01014000;;11;30039285;;;;escrituracaoacoes@itau-unibanco.com.br;2022-10-10;
33.386.210/0001-19;2023-01-01;1;127568;SONDOTECNICA ENGENHARIA SOLOS S.A.;Itau Unibanco S/A;60.701.190/0001-04;;PRAÇA ALFREDO E. SOUZA ARANHA, 100;TORRE OLAVO SETUBAL;PARQUE JABAQUARA;São Paulo;SP;Brasil;04344902;;11;50291612;;;;itaucustodia@itau.com.br;1992-01-01;
33.412.081/0001-96;2023-01-01;1;123759;REFINARIA DE PETROLEOS MANGUINHOS S.A.;BANCO DO BRASIL S.A.;00.000.000/0001-91;;Avenida República do Chile, 330;9º andar-Torre Oeste;Centro;Rio de Janeiro;RJ;Brasil;20031170;;21;38086074;;21;38083715;aescriturais@bb.com.br;2018-03-28;
33.453.598/0001-23;2023-01-01;2;129666;RAÍZEN S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;30726156;;;;escrituracaorendavariavel@itau-unibanco.com.br;2021-05-31;
33.467.572/0001-34;2023-01-01;1;124414;TEKNO S.A. - INDUSTRIA E COMERCIO;Itau Corretora de Valores S/A;61.194.353/0001-64;;Av. Eng. Armando de Aruuda Pereira, 707;7 andar;Jabaquara;São Paulo;SP;Brasil;04344902;;11;50291809;;11;50291920;gersina.bueno@itau-unibanco.com.br;1990-02-01;
33.572.408/0001-97;2023-01-01;2;128269;RUMO MALHA CENTRAL S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27974526;;11;27973150;escrituracaoacoes@itauunibanco.com.br;2020-01-01;
33.592.510/0001-54;2023-01-01;1;127328;VALE S.A.;BANCO BRADESCO SA;60.746.948/0001-12;;Prédio Amarelo;2º andar;Osasco;São Paulo;SP;Brasil;06029900;;11;36849441;;;;dac.escrituracao@bradesco.com.br;1997-10-10;
33.611.500/0001-19;2023-01-01;1;124391;GERDAU S.A.;ITAU CORRETORA DE VALORES S.A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, 3400;10 ANDAR;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;;;investfone@itau.com.br;1992-03-31;
33.839.910/0001-11;2023-01-01;2;133006;Vivara Participações S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí, nº. 111;Prédio B, Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;11;50297780;;;;escrituracaocaoes@itau-unibanco.com.br;2019-08-19;
33.938.119/0001-69;2023-01-01;1;127386;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;Itaú Corretora de Valores S/A;61.194.353/0001-64;;Av. Brigadeiro Faria Lima;nº 3.400/10º andar;Iatim Bibi;São Paulo;SP;Brasil;04538132;;11;502977800;;11;50293141;atendimentoescrituracao@itau-unibanco.com.br;2003-11-25;
33.958.695/0001-78;2023-01-01;1;124489;UNIPAR CARBOCLORO S.A.;ITAÚ CORRETORA DE VALORES S.A. ("ITAUCOR");61.194.353/0001-64;;Rua Santa Virgínia, 299;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27402565;;011;27402565;escrituracaorendavariavel@itau-unibanco.com.br;2010-09-01;
34.169.557/0001-72;2023-01-01;3;132791;BCO MERCANTIL DE INVESTIMENTOS S.A.;Banco Mercantil de Investimentos S.A.;34.169.557/0001-72;;Avenida do Contorno, 5800;14º andar;Savassi;Belo Horizonte;MG;Brasil;30110042;;31;30575242;;;;ri@mercantil.com.br;1989-12-15;
34.274.233/0001-02;2023-01-01;3;130662;VIBRA ENERGIA S/A;Itau Corretora de Valores S/A;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, nº 3400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;;;atendimentoescrituracao@itau-unibanco.com.br;2023-06-15;
35.727.157/0001-06;2023-01-01;1;125577;EZ INC Incorporações Comerciais S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27974515;;011;27973140;escrituracaoacoes@itau-unibanco.com.br;2020-10-14;
35.791.391/0001-94;2023-01-01;1;127698;QUALITY SOFTWARE S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus, sem nº;s/n;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br;2013-05-06;
36.542.025/0001-64;2023-01-01;1;127226;BRQ SOLUCOES EM INFORMATICA S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus;s/nº Prédio Amarelo;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36845645;dac.escrituracao@bradesco.com.br;2015-05-04;
37.663.076/0001-07;2023-01-01;3;129038;AES BRASIL ENERGIA S.A.;Itaú Corretora de Valores;61.194.353/0001-64;;Agência Especializada Acionistas - Rua Boa Vista, 176;1 subsolo;Centro;São Paulo;SP;Brasil;01014000;;11;30039285;;11;30039285;escrituracaoacoes@itau-unibanco.com.br;2021-02-11;
37.702.340/0001-74;2023-01-01;2;130747;Monte Rodovias S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, nº 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;;;;;;2021-08-26;
38.042.694/0001-00;2023-01-01;3;133163;TRAVESSIA SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;Itau Corretora de Valores S/A;61.194.353/0001-64;;AV BRIGADEIRO FARIA LIMA 3500;ANDAR 3 PARTE;ITAIM BIBI;São Paulo;SP;Brasil;04538132;;11;30034828;;;;ITAUJUDICIAL@ITAU-UNIBANCO.COM.BR;2020-08-11;
38.126.888/0001-86;2023-01-01;1;127422;Rio Energy Participações S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av Brigadeiro Faria Lima 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;5511;27405837;;;;escrituraçaoacoes@itau-unibanco.com.br;2021-03-17;
38.199.406/0001-18;2023-01-01;1;130887;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus, s/nº;Prédio amarelo;Vila Yara;Osasco;SP;Brasil;06029900;;;;;;;dac.escrituracao@bradesco.com.br;2021-02-18;
38.307.135/0001-77;2023-01-01;1;124378;G2D Investments, Ltd.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus, s/n;;Vila Yara;Osasco;SP;Brasil;06029900;;;;;;;;2020-09-04;
38.456.921/0001-36;2023-01-01;3;133309;INFRACOMMERCE CXAAS S.A.;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;59.281.253/0001-23;;Praia de Botafogo, n.º 501;5º andar;Botafogo;Rio de Janeiro;RJ;Brasil;22250040;;11;33832334;;;;fs.stockta@btgpactual.com;2023-07-01;
38.456.921/0001-36;2023-01-01;3;133309;INFRACOMMERCE CXAAS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, 3500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;;;atendimentoescrituracao@itauunibanco.com.br;2021-02-24;2023-06-30
39.115.514/0001-28;2023-01-01;2;128266;RUMO MALHA OESTE S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí;111, Prédio B;Tatuapé;São Paulo;SP;Brasil;03084010;;11;27974526;;11;27973150;escrituracaoacoes@itau-unibanco.com.br;2004-01-15;
39.346.861/0350-38;2023-01-01;1;125660;CENCOSUD BRASIL COMERCIAL S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;;;;;escrituracaoacoes@itau-unibanco.com.br;2021-05-24;
39.881.421/0001-04;2023-01-01;4;132718;Companhia Estadual de Geração de Energia Elétrica - CEEE-G;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, 3500;3° andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30034828;;;;escrituracaorendavariavel@itau-unibanco.com.br;2021-07-27;
40.159.947/0001-64;2023-01-01;2;129867;HMOBI Participações S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;50294249;;011;50294249;escrituracaorendavariavel@itau-unibanco.com.br;2021-01-12;
40.337.136/0001-06;2023-01-01;3;125486;Terra Santa Propriedades Agrícolas S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;;;escrituracaorendavariavel@itau-unibanco.com.br;2021-05-10;
40.997.635/0001-20;2023-01-01;3;133165;PORTO DE VITORIA COMPANHIA SECURITIZADORA DE CREDITOS FINANC;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30034828;;;;itaujudicial@itau-unibanco.com.br;2022-08-16;
41.096.674/0001-19;2023-01-01;3;130756;CANTU STORE S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;11;30726156;;;;escrituracaorendavariavel@itau-unibanco.com.br;2021-10-21;
41.335.131/0001-07;2023-01-01;4;128423;Mottu I S.A;Vórtx Distribuidora de Títulos e Valores Mobiliários;22.610.500/0001-88;;Rua Gilberto Sabino nº 215;4º Andar;Pinheiros;São Paulo;SP;Brasil;05425020;;11;30307177;;;;relacionamento@vortx.com.br;2022-08-01;
42.150.391/0001-70;2023-01-01;2;131027;BRASKEM S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3500;3ºandar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;;;preatendimentoescritural@itau-unibanco.com.br;1991-11-01;
42.233.757/0001-75;2023-01-01;1;128039;ALVAREZ & MARSAL INVESTIMENTOS I S.A.;Itaú Unibanco S.A.;60.701.190/0001-04;;PC ALFREDO EGYDIO DE SOUZA ARANHA 100;TORRE OLAVO SETUBAL;PARQUE JABAQUARA;São Paulo;SP;Brasil;04344902;;11;30034828;;;;ITAUJUDICIAL@ITAU-UNIBANCO.COM.BR;2021-10-06;
42.278.291/0001-24;2023-01-01;1;127250;LOG-IN LOGISTICA INTERMODAL S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;São Paulo;São Paulo;SP;Brasil;04538132;;11;30039285;;;;PreAtendimentoEscritural@itau-unibanco.com.br;2019-11-01;
42.278.473/0001-03;2023-01-01;5;128185;WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus;sem nº;Vila Yara;Osasco;SP;Brasil;06029900;;11;36844522;;11;36845645;bradescocustodia@bradesco.com.br;2014-10-13;2021-12-31
42.278.473/0001-03;2023-01-01;5;128185;WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, nº 3.500, 3º andar;;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;;;escrituracaorendavariavel@itau-unibanco.com.br;2022-01-01;
42.331.462/0001-31;2023-01-01;1;128533;EMBPAR PARTICIPAÇÕES S/A;Banco Bradesco S/A;60.746.948/0001-12;;AVENIDA YARA, S/Nº;PREDIO AMARELO;CIDADE DE DEUS;São Paulo;SP;Brasil;06029900;;41;36849441;;41;36849411;beneditoa@bradesco.com.br;2007-12-20;
42.500.384/0001-51;2023-01-01;3;132892;SERENA ENERGIA S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, nº 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;27402571;;;;escrituracaorendavariavel@itau-unibanco.com.br;2021-11-03;
42.737.954/0001-21;2023-01-01;2;133039;Inter & Co, Inc.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus;s/n, Prédio Amarelo;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849317;;;;bradescocustodia@bradesco.com.br;2021-07-16;
42.771.949/0001-35;2023-01-01;2;131308;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;Itaú Corretora de Valores S/A;61.194.353/0001-64;;Av Brigadeiro Faria Lima 3.400;10º andar;Pinheiros;São Paulo;SP;Brasil;04538132;;11;50191139;;;;escrituracaorendavariavel@itau-unibanco.com.br;2016-08-19;
43.283.811/0001-50;2023-01-01;2;128478;Kalunga S.A;Banco Bradesco S.A.;60.746.948/0001-12;;Prédio Amarelo, Núcleo Cidade de Deus, s/nº;2º andar;Vila Yara;Osasco;SP;Brasil;06029900;;;;;;;dac.escrituracao@bradesco.com.br;2020-12-02;
43.470.988/0001-65;2023-01-01;1;122931;EVEN CONSTRUTORA E INCORPORADORA S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, n° 3400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;50291910;;011;50291920;investfone@itau.com.br;2007-03-04;
43.776.517/0001-80;2023-01-01;2;131347;CIA SANEAMENTO BASICO EST SAO PAULO;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus - S/N;Pred Amarelo 2º and;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;;;dac.acecustodia@bradesco.com.br;2016-12-01;
43.948.405/0001-69;2023-01-01;1;127721;LUPO S.A.;Banco Bradesco S.A;60.746.948/0001-12;;Núcleo Cidade de Deus, s/n, Prédio Amarelo, 2° Andar;;Vila Yara;Osasco;SP;Brasil;06029900;;11;36847654;;;;marcelo.poli@bradesco.com.br;2022-02-01;
45.242.914/0001-05;2023-01-01;3;128626;C&A Modas S.A.;BTG Pactual Serviços Financeiros S.A. DTVM;59.281.253/0001-23;;Av. Brigadeiro Faria Lima, 3477;11° Andar;Itaim Bibi;São Paulo;SP;Brasil;04538133;;11;33832469;;;;escrituracao.acao@btgpactual.com;2023-05-15;
45.365.558/0001-09;2023-01-01;3;129096;VITTIA S.A.;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;59.281.253/0001-23;;Praia  de Botafogo, 501;;Botafogo;Rio de Janeiro;RJ;Brasil;22250040;;11;33831132;;;;escrituracao.acao@btgpactual.com;2023-07-10;
45.453.214/0001-51;2023-01-01;1;127790;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Itau Corretora de Valores S/A;61.194.353/0001-64;;Av. Engenheiro Armando de Arruda Perreira, 707;7º andar;Jabaquara;São Paulo;SP;Brasil;04344902;;5511;50297780;;5511;50297780;investfone.investimento@itau.com.br;2006-09-11;
45.987.245/0001-92;2023-01-01;2;128625;BAHEMA EDUCAÇÃO S.A.;Itaú Corretora de Valores S/A;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;11;27973140;atendimentoescrituracao@itau-unibanco.com.br;2009-04-02;
47.508.411/0001-56;2023-01-01;2;129441;CIA BRASILEIRA DE DISTRIBUICAO;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Ururaí, 111;Prédio B - térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;30039285;;011;27973140;investfone.investimento@itau-unibanco.com.br;2007-10-29;
