CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Contato;Data_Inicio_Contato;Data_Fim_Contato;Tipo_Endereco;Logradouro;Complemento;Bairro;Cidade;Sigla_UF;Pais;CEP;DDI_Telefone;DDD_Telefone;Telefone;DDI_Fax;DDD_Fax;Fax;Email
33.938.119/0001-69;2023-01-01;1;127386;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;Samasse Leal;2014-04-01;2022-12-25;;Av. Presidente Vargas nº 1001;Sala 701;Centro;Rio de Janeiro;RJ;Brasil;20071004;;021;31156565;;21;35438252;samasse@gasnaturalfenosa.com
33.938.119/0001-69;2023-01-01;1;127386;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;Samasse Leal;2014-04-01;2022-12-25;;Av. das Américas, n° 4200, Bloco 6;Salas 101 a 601;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22640907;;021;31156565;;21;;samasse@naturgy.com
33.938.119/0001-69;2023-01-01;1;127386;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;Samasse Leal;2014-04-01;2022-12-25;;Av. Pedro II;68 - Casarão - DIREF;São Cristóvão;Rio de Janeiro;RJ;Brasil;20941070;;021;31156565;;21;31156622;samasse@natugy.com
33.958.695/0001-78;2023-01-01;1;124489;UNIPAR CARBOCLORO S.A.;Antonio Marco Campos Rabello;2022-12-05;;;Av. Presidente Juscelino Kubitschek, 1327;22º andar;Vila Nova Conceição;São Paulo;SP;Brasil;04543011;;11;37044200;;;;ri@unipar.com
33.958.695/0001-78;2023-01-01;1;124489;UNIPAR CARBOCLORO S.A.;Christian Eduard Carraresi Schnitzlein;2019-03-14;2022-11-30;;Av. Presidente Juscelino Kubitschek, 1327;22º andar;Vila Nova Conceição;São Paulo;SP;Brasil;04543011;;11;37044200;;;;ri@unipar.com
33.958.695/0001-78;2023-01-01;1;124489;UNIPAR CARBOCLORO S.A.;Maurício Parolin Russomanno;2022-12-01;2022-12-04;;Av. Presidente Juscelino Kubitschek, 1327;22º andar;Vila Nova Conceição;São Paulo;SP;Brasil;04543011;;11;37044200;;;;ri@unipar.com
34.274.233/0001-02;2023-01-01;3;130662;VIBRA ENERGIA S/A;Área de Relacionamento com Investidores;2017-12-15;;;Rua Correia Vasques nº 250;4º andar;Cidade Nova;Rio de Janeiro;RJ;Brasil;20211140;;21;23544015;;21;23544015;ri@vibraenergia.com.br
35.727.157/0001-06;2023-01-01;1;125577;EZ INC Incorporações Comerciais S.A.;Hugo Grassi Benevides Soares;2020-08-14;2021-06-01;;Avenida República do Líbano;1921;Ibirapuera;São Paulo;SP;Brasil;04501002;;11;31355959;;;;ri@ezinc.com.br
35.727.157/0001-06;2023-01-01;1;125577;EZ INC Incorporações Comerciais S.A.;Pedro Tadeu Teixeira Lourenço;2021-06-02;;;Av. República do Líbano;1921;Ibirapuera;São Paulo;SP;Brasil;04501002;;11;50568313;;11;50568311;ri@eztec.com.br
35.791.391/0001-94;2023-01-01;1;127698;QUALITY SOFTWARE S.A.;RODRIGO DE OLIVEIRA TORRES;2018-05-17;;;AV OSCAR NIEMEYER;4º ANDAR;SANTO CRISTO;Rio de Janeiro;RJ;Brasil;20220297;;21;968008468;;;;RI@QUALITY.COM.BR
35.822.503/0001-27;2023-01-01;2;129463;Inspirali Educação S.A.;Tiago Garcia Moraes;2023-05-12;;;Avenida Professor Mario Werneck, nº 1.685;Bloco R6, sala 117;Estoril;Belo Horizonte;MG;Brasil;30455610;;11;43022611;;;;tiago.garcia@inspirali.com
35.980.592/0001-30;2023-01-01;1;128162;Elea Digital Infraestrutura e Redes de Telecomunicações S.A.;Marco Girardi;2022-06-21;;;Rua Lauro Muller, nº 116;40º andar, sl. 4.004;Botafogo;Rio de Janeiro;RJ;Brasil;22290160;;21;35921221;;;;mg@piemonteholding.com
36.146.575/0001-64;2023-01-01;1;127509;Eixo SP Concessionária de Rodovias S.A.;Gilson de Oliveira Carvalho;2021-12-20;;;Rodovia Washington Luís, S/N, Km 216,8 Pista Sul;;Zona Rural;Itirapina;SP;Brasil;13530000;;16;33638300;;;;ri@eixosp.com.br
36.542.025/0001-64;2023-01-01;1;127226;BRQ SOLUCOES EM INFORMATICA S.A.;Antonio Eduardo Pimentel Rodrigues;2021-05-03;;;Rua Boa Vista, 254;9º andar;Centro;São Paulo;SP;Brasil;01014907;;11;25260600;;11;25260600;ri@brq.com
36.763.716/0001-98;2023-01-01;1;127194;Concessionária Catarinense de Rodovias S.A.;Fausto Camilotti;2022-03-23;;;Rua Silvio Burigo;número 55;Bairro Oficinas;Tubarão;SC;Brasil;88702500;;51;33099100;;51;33099100;viasul.cvm@grupoccr.com.br
37.663.076/0001-07;2023-01-01;3;129038;AES BRASIL ENERGIA S.A.;Departamento de Relações com Investidores;2020-11-23;;;Av. Luiz Carlos Berrini, 1.376;12º Andar Torre A;Brooklin Paulista;São Paulo;SP;Brasil;04571936;;11;41974925;;;;ri.aesbrasil@aes.com
37.702.340/0001-74;2023-01-01;2;130747;Monte Rodovias S.A.;Fabio Bonini;2021-07-09;;;Rua Leopoldo Couto de Magalhaes Junior, nº 1.098, conjunto;;Itaim Bibi;São Paulo;SP;Brasil;04542001;;71;30236361;;;;ri@monterodovias.com.br
38.126.888/0001-86;2023-01-01;1;127422;Rio Energy Participações S.A.;Robert Louis Colindres;2021-03-02;;;Rua Jardim Botânico 518;sala 501;Jardim Botânico;Rio de Janeiro;RJ;Brasil;22461000;;5521;30326146;;;;ri@rioenergy.com.br
38.199.406/0001-18;2023-01-01;1;130887;RIO ALTO ENERGIAS RENOVÁVEIS S.A.;Rafael Sanchez Brandão;2021-01-12;;;Avenida Presidente Juscelino Kubitschek, 1.600;14º andar, cj. 142;Vila Nova Conceição;São Paulo;SP;Brasil;04543000;;11;35460900;;;;ri@gruporioalto.com.br
38.482.780/0001-26;2023-01-01;1;128189;Anemus Wind Holding S.A.;Eduardo Urquiza Fernandes Portelada;2022-05-09;;;Avenida Dr. Chucri Zaidan, nº 1.240, Torre A, 27º andar;Sala 2.704;Vila São Francisco;;SP;Brasil;04711130;;11;39579400;;11;39579400;ri.anemus@2wenergia.com.br
39.115.514/0001-28;2023-01-01;2;128266;RUMO MALHA OESTE S.A.;Gustavo Marder da Rosa;2017-10-05;;;Rua Emílio Bertolini;100;Cajuru;Curitiba;PR;Brasil;82920030;;41;21417555;;41;33656566;ir@rumolog.com
39.346.861/0350-38;2023-01-01;1;125660;CENCOSUD BRASIL COMERCIAL S.A.;Sara Lizi Pires e Albuquerque Santos;2021-08-27;;;Avenida das Nações Unidas, nº 12.995;21º Andar;Brooklin Paulista;São Paulo;SP;Brasil;04578000;;11;43779403;;;;ri@cencosud.com.br
39.580.673/0001-01;2023-01-01;1;123135;BRK Ambiental - Região Metropolitana de Maceió S.A.;Mateus Lemos Longman;2023-01-11;;;Avenida Fernandes Lima, n° 679, 1º andar;Shopping Cidade;Farol;Maceió;AL;Brasil;57055000;;82;31421120;;;;ribrkrmm@brkambiental.com.br
39.580.673/0001-01;2023-01-01;1;123135;BRK Ambiental - Região Metropolitana de Maceió S.A.;Otávio Junqueira Ayres de Souza;2022-07-06;2023-01-10;;Avenida Fernandes Lima, n° 679, 1º andar;Shopping Cidade;Farol;Maceió;AL;Brasil;57055000;;82;31421120;;;;ribrkrmm@brkambiental.com.br
40.159.947/0001-64;2023-01-01;2;129867;HMOBI Participações S.A.;Daniel Antunes Azevedo;2021-11-08;;;Avenida Presidente Vargas;nº 2000;Centro;Rio de Janeiro;RJ;Brasil;20210031;;21;32116323;;;;dri@metrorio.com.br
40.159.947/0001-64;2023-01-01;2;129867;HMOBI Participações S.A.;Hugo Miguel Varela Repolho;2021-05-13;2021-11-07;;Avenida Almirante Barroso, nº 52;Sl 3001 e 3002;Centro;Rio de Janeiro;RJ;Brasil;20031000;;021;22111300;;021;22111313;invest@invepar.com.br
40.159.947/0001-64;2023-01-01;2;129867;HMOBI Participações S.A.;Marcelo Vieira dos Santos;2021-01-25;2021-05-12;;Av. Almirante Barroso, nº 52;Sl 3001 e 3002 parte;Centro;Rio de Janeiro;RJ;Brasil;20031000;;021;22111300;;;;invest@invepar.com.br
40.263.170/0001-83;2023-01-01;5;128879;Solvi Essencis Ambiental S.A.;Frederico Guimarães da Silva;2023-06-16;;;Avenida Gonçalo Madeira, 400;Galpão Fundos;Jaguaré;São Paulo;SP;Brasil;05348000;;11;31243500;;;;ri@solvi.com
40.337.136/0001-06;2023-01-01;3;125486;Terra Santa Propriedades Agrícolas S.A.;José Humberto Prata Teodoro Junior;2021-05-10;2023-04-24;;Praça General Gentil Falcão, 108, 8º andar;Cj. 81, Sala 4;Cidade Monções;São Paulo;SP;Brasil;04571150;;11;910410733;;;;ri@terrasantapa.com.br
40.337.136/0001-06;2023-01-01;3;125486;Terra Santa Propriedades Agrícolas S.A.;Mariana Dantas Mesquita;2023-04-25;;;Praça General Gentil Falcão, 108, 8º andar;Cj. 81, Sala 4;Cidade Monções;São Paulo;SP;Brasil;04571150;;11;910410733;;;;ri@terrasantapa.com.br
40.593.395/0001-06;2023-01-01;2;130873;IFIN PARTICIPAÇÕES S.A.;Daniel Monteiro Coelho de Magalhães;2020-09-29;;;Rua Tabapuã, 1123;cj 215;itaim bibi;São Paulo;SP;Brasil;04533004;;11;33207474;;;;ri@virgo.inc
41.096.674/0001-19;2023-01-01;3;130756;CANTU STORE S.A.;Joel Gonçalves de Deus;2021-10-19;;;Rua Gomes de Carvalho, 1.108;Conj. 144, 14º andar;Vila Olímpia;São Paulo;SP;Brasil;04547001;;47;30462550;;;;ri@cantustore.com.br
41.508.382/0001-46;2023-01-01;1;126091;RODOVIAS DO BRASIL HOLDING S.A.;André de Paula Yusiasu;2022-04-15;;;Avenida Afrânio de Melo Franco no 290;sala 401-A;LEBLON;Rio de Janeiro;RJ;Brasil;22430060;;11;992361827;;11;992361827;andre.y@rdbholding.com.br
42.233.757/0001-75;2023-01-01;1;128039;ALVAREZ & MARSAL INVESTIMENTOS I S.A.;Henrique Oliva Biscolla;2022-07-28;;;Rua da Quitanda;nº 86, 4º andar;Centro;Rio de Janeiro;RJ;Brasil;20091005;;11;55064059;;;;ri.aminvest1@alvarezandmarsal.com
42.278.291/0001-24;2023-01-01;1;127250;LOG-IN LOGISTICA INTERMODAL S.A.;Sandra Silva Calcado;2020-08-15;;;Rua do Passeio, 78;12º andar - 1201;Centro;Rio de Janeiro;RJ;Brasil;20021290;;21;21116500;;21;21116760;relacoescominvestidores@loginlogistica.com.br
42.278.473/0001-03;2023-01-01;5;128185;WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.;Guilherme Aguiar;2016-09-02;2023-05-31;;Rua Olimpíadas, n° 66;12º andar;Vila Olímpia;São Paulo;SP;Brasil;04551000;;11;30800100;;;;ri@wiz.co
42.278.473/0001-03;2023-01-01;5;128185;WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.;Stefania Fernandes;2023-06-01;;;Rua Olimpíadas, 66;12 andar;Vila Olimpia;São Paulo;SP;Brasil;04551000;;11;30800100;;;;ri@wiz.co
42.353.180/0001-35;2023-01-01;1;125137;IGUÁ RIO DE JANEIRO S.A.;Eduardo Marques de Almeida Dantas;2021-12-06;;;Rua Gomes de Carvalho, 1.507;11º andar;Vila Olímpia;São Paulo;SP;Brasil;04547001;;11;35008600;;;;riigua@igua.com.br
43.283.811/0001-50;2023-01-01;2;128478;Kalunga S.A;Felipe de Albuquerque Campos;2020-01-01;;;Rua da Mooca, 766;4º e 5º andares;Mooca;São Paulo;SP;Brasil;03104010;;11;33469966;;;;ri@kalunga.com.br
43.470.988/0001-65;2023-01-01;1;122931;EVEN CONSTRUTORA E INCORPORADORA S.A.;Marcelo Dzik;2023-01-03;;;Rua Hungria;1400, 2º andar;Jardim América;São Paulo;SP;Brasil;01455000;;011;33773699;;011;33773780;ri@even.com.br
43.948.405/0001-69;2023-01-01;1;127721;LUPO S.A.;Carlos Alberto Mazzeu;2021-08-16;;;Rodovia Washington Luis;Km 276,5;Recreio Campestre;Araraquara;SP;Brasil;14803900;;16;993641236;;;;ri@lupo.com.br
44.067.725/0001-72;2023-01-01;1;123328;Via Brasil BR 163 Concessionária de Rodovias S.A.;Fernando Yuiti Fujisawa;2022-02-03;;;Rua das Nogueiras, 1.155;Loja 4;Setor Comercial;Sinop;MT;Brasil;78550200;;43;991335485;;;;ri@viabrasilbr163.com.br
45.242.914/0001-05;2023-01-01;3;128626;C&A Modas S.A.;Laurence Beltrão Gomes;2023-06-19;;;Alameda Araguaia;1.222/1.022;Alphaville;Barueri;SP;Brasil;06455000;;11;21346169;;11;21346169;ri@cea.com.br
45.365.558/0001-09;2023-01-01;3;129096;VITTIA S.A.;Thiago Scheider;2022-01-03;;;Avenida Marginal Esquerda, 1.000;;Distrito Industrial;São Joaquim da Barra;SP;Brasil;14600000;;16;38108028;;;;ri@vittia.com.br
45.453.214/0001-51;2023-01-01;1;127790;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Rodolfo Nogueira de Almeida;2022-10-05;;;Avenida Ayrton Senna, 2150;Bloco P - 3 andar;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;2277590;;21;40090270;;;;ri@profarma.com.br
45.987.245/0001-92;2023-01-01;2;128625;BAHEMA EDUCAÇÃO S.A.;Guilherme Affonso Ferreira Filho;2016-03-29;;;Av Brigadeiro Faria Lima, 1.656;9º andar cj. 9a e 9b;Jardim Paulistano;São Paulo;SP;Brasil;01451918;;11;30817142;;11;30817142;ri@bahema.com.br
47.508.411/0001-56;2023-01-01;2;129441;CIA BRASILEIRA DE DISTRIBUICAO;Guillaume Marie Didier Gras;2021-08-06;2023-07-26;;Avenida Brigadeiro Luís Antônio, 3142;4 andar;Jardim Paulista;São Paulo;SP;Brasil;01402901;;11;38860533;;11;38860244;gpa.ri@gpabr.com
47.508.411/0001-56;2023-01-01;2;129441;CIA BRASILEIRA DE DISTRIBUICAO;Rafael Sirotsky Russowsky;2023-07-27;;;Avenida Brigadeiro Luís Antônio 3142;;Jardim Paulista;São Paulo;SP;Brasil;01402000;;11;38860024;;;;gpa.ri@gpabr.com
47.509.120/0001-82;2023-01-01;2;129163;BRADESCO LEASING S.A. ARREND MERCANTIL;André Bernardino da Cruz Filho;2009-12-07;;;Núcleo Cidade de Deus - Prédio Amarelo;2º andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36844522;;11;36845645;dac.acecustodia@bradesco.com.br
47.586.663/0001-01;2023-01-01;2;128010;NOVA SOCIEDADE DE NAVEGAÇÃO S.A.;Antonio Frias Oliva Neto;2023-05-02;;;Rua Lauro Müller, 116;2601 e 2608;Botafogo;Rio de Janeiro;RJ;Brasil;22290906;;21;25384900;;21;25384901;ri@mlog.com.br
47.960.950/0001-21;2023-01-01;1;127810;MAGAZINE LUIZA S.A.;Roberto Bellissimo Rodrigues;2011-02-21;;;Rua Maria Prestes Maia, 300;;Carandiru;São Paulo;SP;Brasil;02047000;;11;35042727;;;;ri@magazineluiza.com.br
50.564.053/0001-03;2023-01-01;1;127350;BOMBRIL S.A.;Kelly Cristiane Moraes Terra Ribeiro;2023-01-01;;;Marginal Direita da Via Anchieta, KM 14;S/N;Rudge Ramos;São Bernardo do Campo;SP;Brasil;09696000;;11;973929563;;;;acionista@bombril.com.br
50.746.577/0001-15;2023-01-01;1;127208;COSAN S.A.;Ana Luisa de Assis Perina;2021-08-05;;;Av. Brigadeiro Faria Lima, 4100;16º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;38979797;;011;38979798;dep.ri@cosan.com
50.926.955/0001-42;2023-01-01;1;123777;VULCABRAS S.A.;Wagner Dantas da Silva;2019-08-05;;;Av. Antônio Frederico Ozanan;1440;Da Grama;Jundiaí;SP;Brasil;13219001;;11;45321000;;;;dri@vulcabras.com
51.128.999/0001-90;2023-01-01;1;124621;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;Ricardo Lessa Pansa;2012-01-01;;;Rua Arnaldo, 388;;Bairro Engenho Novo;Barueri;SP;Brasil;06415110;;11;41617600;;11;41612036;ri@nutriplant.com.br
51.218.147/0001-93;2023-01-01;1;127962;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;Marcos Montes de Souza;2014-09-01;;;Rua Angelina Maffei Vita, 200;9º andar;Jardim Paulistano;São Paulo;SP;Brasil;01455070;;11;31376872;;11;31377097;ri@iguatemi.com.br
52.123.916/0001-32;2023-01-01;1;127267;DORI ALIMENTOS S.A.;José Eduardo Zillo;2021-08-04;;;Av. República, nº 5159;Distrito Industrial;Marília;São Paulo;SP;Brasil;17512035;;;;;;;ri@dori.com.br
52.548.435/0001-79;2023-01-01;1;124969;JSL S.A.;Guilherme de Andrade Fonseca Sampaio;2020-11-03;;;Rua Doutor Renato Paes de Barros, n° 1.017;10 andar;Itaim Bbi;São Paulo;SP;Brasil;04530001;;11;23777043;;11;23777043;ri@jsl.com.br
53.113.791/0001-22;2023-01-01;1;127884;TOTVS S.A.;Gilsomar Maia Sebastião;2008-01-01;;;Avenida Braz Leme;1000;Casa Verde;São Paulo;SP;Brasil;02511000;;11;20997773;;11;20997335;ri@totvs.com.br
56.444.250/0001-75;2023-01-01;2;127478;HAUSCENTER SA;FERNANDO GUILHERME DE FRANCISCO NEGRÃO;2020-06-12;;;AVENIDA DAS NAÇÕES UNIDAS, nr. 12551, 17º andar;Sala 1709;BROOKLIN PAULISTA;São Paulo;SP;Brasil;04578903;;021;21037621;;021;21037621;intercorpconsultoria@uol.com.br
56.720.428/0001-63;2023-01-01;2;124218;ROMI S.A.;Daniel Antonelli;2017-01-01;;;Rodovia Luís de Queiroz (SO 304), s/n;KM 141,5;Dist. Industrial Sul;Santa Bárbara d Oeste;SP;Brasil;13459057;;19;34559418;;19;34559990;dri@romi.com
58.119.199/0001-51;2023-01-01;2;130907;ODONTOPREV S.A.;José Roberto Borges Pacheco;2006-06-13;;;Alameda Araguaia, 2104;21º andar;Alphaville;Barueri;SP;Brasil;06455000;;11;48788893;;11;48788893;ri@odontoprev.com.br
59.285.411/0001-13;2023-01-01;4;128503;BCO PAN S.A.;Leonardo Ricci Scutti;2022-09-02;;;Avenida Paulista, 1374;16ª andar;Bela Vista;São Paulo;SP;Brasil;01310100;;11;32645343;;;;ri@grupopan.com
59.418.806/0001-47;2023-01-01;3;129668;TRACK & FIELD CO S.A.;Fernando Queiroz Tracanella;2020-02-27;;;Rua Dr. Eduardo Souza Aranha, nº 387, Edif. Juscelino Plaza;8º e 9º andar;Vila Nova Conceição;São Paulo;SP;Brasil;04543121;;11;30481200;;11;30481200;ri@tf.com.br
59.789.545/0001-71;2023-01-01;1;125672;POLPAR S.A.;Maria Cecilia Castro Neves Ipiña;2018-12-04;;;AVENIDA BRIGADEIRO FARIA LIMA, 1355;21º ANDAR;JARDIM PAULISTANO;São Paulo;SP;Brasil;01452919;;11;35039069;;;;cecilian@suzano.com.br
59.981.829/0001-65;2023-01-01;1;127073;Rodobens SA;Bruno Boccolini Alves Costa;2021-04-26;;;Rua Estado de Israel, 975;Quinto Andar;Vila Clementino;São Paulo;SP;Brasil;04022002;;11;21248701;;;;ri@rodobens.com.br
60.398.369/0004-79;2023-01-01;1;123090;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;Álvaro Cunha;2020-12-16;;;RUA FELIPE CAMARÃO;500;UTINGA;Santo André;SP;Brasil;09220580;;11;21997855;;11;44614034;ri@paranapanema.com.br
60.444.437/0001-46;2023-01-01;1;125490;LIGHT SERVICOS DE ELETRICIDADE S.A.;Rodrigo Domingues Vilela;2019-08-12;;;Avenida Marechal Floriano, 168;Bloco 1, 2º andar;Centro;Rio de Janeiro;RJ;Brasil;20080002;;21;22112700;;00;00000000;ri@light.com.br
60.476.884/0001-87;2023-01-01;1;123044;MAHLE-METAL LEVE S.A.;Itaú Corretora de Valores S.A.;2002-08-22;;;Rua Ururaí, 111;Prédio B- Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27974529;;011;27973750;adriana.souza@itau-unibanco.com.br
60.537.263/0001-66;2023-01-01;2;128122;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;Rafael S. Mingone (Gerente de Finanças e RI);2023-05-22;;;Avenida Presidente Juscelino Kubitschek, 1830;Torre 3 - 3º Andar;Vila Nova Conceição;São Paulo;SP;Brasil;04543900;;11;21618099;;;;ri@estapar.com.br
60.543.816/0001-93;2023-01-01;1;124398;IGUATEMI S.A.;Guido Barbosa de Olveira;2021-11-18;;;Rua Angelina Maffei Vita, 200;9º andar;Jardim Paulistano;São Paulo;SP;Brasil;01455070;;11;31376872;;11;31377097;ri@iguatemi.com.br
60.637.238/0001-54;2023-01-01;1;124001;BLUE TECH SOLUTIONS EQI S.A.;YURI MARCEL DIAS DA SILVA;2021-09-11;;;rua a, 239;0;mangabeira;Feira de Santana;BA;Brasil;44056018;;11;973232429;;;;investidores@bluetechsolutions.com.br
60.651.809/0001-05;2023-01-01;1;125668;SUZANO HOLDING S.A.;MARIA CECILIA CASTRO NEVES IPIÑA;2018-12-04;;;AVENIDA BRIGADEIRO FARIA LIMA, 1355;21º ANDAR;JARDIM PAULISTANO;São Paulo;SP;Brasil;01452919;;11;35039069;;;;cecilian@suzano.com.br
60.665.981/0001-18;2023-01-01;2;125278;União Química Farmacêutica Nacional S.A.;Fernando de Souza;2022-04-13;;;Avenida Magalhães de Castro, nº 4.800;16° andar, Cjs 161/2;Cidade Jardim;São Paulo;SP;Brasil;05676120;;11;55862534;;;;ri@uniaoquimica.com.br
60.746.948/0001-12;2023-01-01;1;122899;BCO BRADESCO S.A.;André Bernardino da Cruz Filho;2009-12-07;;;Núcleo Cidade de Deus, Prédio Amarelo;2º andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36844522;;11;36845645;dac.acecustodia@bradesco.com.br
60.840.055/0001-31;2023-01-01;1;123437;FLEURY S.A.;Renato de Oliveira Braun;2021-11-08;;;Avenida Morumbi, 8860;8º andar;Brooklin;São Paulo;SP;Brasil;04703003;;11;50147412;;;;ri@grupofleury.com.br
60.851.615/0001-53;2023-01-01;1;127516;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;JOÃO CARLOS PURKOTE;1996-06-28;;;RUA DR. RAMOS DE AZEVEDO;159, SALA 406;CENTRO;Guarulhos;SP;Brasil;07012020;;15;32385505;;;;controladoria@bardella.com.br
60.872.504/0001-23;2023-01-01;1;123394;ITAU UNIBANCO HOLDING S.A.;ITAÚ CORRETORA DE VALORES S.A.;2012-11-22;;;DSMC - SSCO - Gerência de Escrituração - Rua Ururaí, 111;Prédio B - Terreo;Tatuapé;São Paulo;SP;Brasil;03084010;;11;30039285;;;;atendimentoescrituracao@itau-unibanco.com.br
60.894.730/0001-05;2023-01-01;2;130896;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;Leonardo Karam Rosa;2017-08-01;;;Av. do Contorno, 6594;Andar 11;Savassi;Belo Horizonte;MG;Brasil;30110044;;31;34998856;;31;34998771;dri@usiminas.com
60.933.603/0001-78;2023-01-01;1;127739;CESP - CIA ENERGETICA DE SAO PAULO;Lais Lobão;2021-03-23;2022-06-01;;Av. Dra Ruth Cardoso, 8501;2º Andar;Pinheiros;São Paulo;SP;Brasil;05425070;;11;28742540;;;;ricesp@aurenenergia.com.br
60.933.603/0001-78;2023-01-01;1;127739;CESP - CIA ENERGETICA DE SAO PAULO;Mariana Mayumi;2022-06-02;;;Av. Dra Ruth Cardoso, 8.501;2º Andar;Pinheiros;São Paulo;SP;Brasil;05425070;;11;28742540;;;;ricesp@aurenenergia.com.br
61.022.042/0001-18;2023-01-01;1;125330;CONSTRUTORA ADOLPHO LINDENBERG S.A.;ADOLPHO LINDENBERG FILHO;2016-03-22;;;RUA JOAQUIM FLORIANO, 466;2º ANDAR - EDIF CORP;ITAIM BIBI;São Paulo;SP;Brasil;04534002;;55;30412700;;55;30415601;ri@lindenberg.com.br
61.065.751/0001-80;2023-01-01;1;127803;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;Vitor Simões Alvarez;2016-08-13;;;Rua Henri Dunant, 873 - Conj. 601 a 605;6° andar;Santo Amaro;São Paulo;SP;Brasil;04709111;;11;40582502;;11;40582100;ri@rossiresidencial.com.br
61.079.117/0001-05;2023-01-01;1;125180;ALPARGATAS S.A.;Rafael Bouhid Estides;2022-10-01;;;Av. das Nações Unidas, 14261;Ala A, 9,10,11 andar;Vila Gertrudes;São Paulo;SP;Brasil;04794000;;11;45697397;;;;ri@alpargatas.com
61.080.313/0001-91;2023-01-01;1;124311;COBRASMA S.A.;Gilmar Bassan;1979-12-12;;;Rua Professor Luis Eulalio de Bueno Vidigal 131;;Centro;Osasco;SP;Brasil;06093085;;011;46238422;;011;46238425;cobrasma_fn@terra.com.br
61.082.004/0001-50;2023-01-01;1;125293;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;Carlos Antonio Tilkian;2018-06-01;;;Avenida Eusébio Matoso, 1375;7 º andar;Pinheiros;São Paulo;SP;Brasil;05423180;;11;21027001;;11;21027090;ctilkian@estrela.com.br
61.092.037/0001-81;2023-01-01;1;124299;ETERNIT S.A. - Em Recuperação Judicial;Anderson Tadeu Rebeque;2021-04-13;;;Rua Dr. Fernandes Coelho, 85;8º andar;Pinheiros;São Paulo;SP;Brasil;05423040;;011;31943881;;011;38162782;ri@eternit.com.br
61.186.680/0001-74;2023-01-01;1;123895;BANCO BMG S/A;Danilo Herculano;2010-04-06;;;Avenida Presidente Juscelino Kubitschek, nº 1830;Sala 101, Parte;Vila Nova Conceição;São Paulo;SP;Brasil;04543000;;11;30672245;;;;ri@bancobmg.com.br
61.351.532/0001-68;2023-01-01;1;127587;AZEVEDO E TRAVASSOS S.A.;Bernardo Negredo Mendonça de Araújo;2022-10-04;;;Avenida das Nações Unidas 12901;21 Andar, Conj. 2102;Cidade das Monções;São Paulo;SP;Brasil;04578910;;11;39737787;;;;investidores@azevedotravassos.com.br
61.409.892/0001-73;2023-01-01;2;130582;COMPANHIA BRASILEIRA DE ALUMÍNIO;Amábile Silva;2021-05-17;;;Avenida Engenheiro Luiz Carlos Berrini, nº 105;14 parte, cj. 141;Cidade Monções;São Paulo;SP;Brasil;04571900;;11;55086934;;;;ir@cba.com.br
61.532.644/0001-15;2023-01-01;1;127941;ITAÚSA S.A.;Itaú Corretora de Valores S.A.;2010-08-31;;;Gerência de Operações de Escrituração - Rua Ururaí, 111;Prédio B - Terreo;Tatuapé;São Paulo;SP;Brasil;03084010;;11;30039285;;;;PreAtendimentoEscritural@itau-unibanco.com.br
61.584.140/0001-49;2023-01-01;2;130842;REDE ENERGIA PARTICIPAÇÕES S.A.;Olivia de Lima Teixeira;2022-09-01;;;Praia de Botafogo, n.º 228/13º andar;Ed.Argentina;Botafogo;Rio de Janeiro;RJ;Brasil;22250906;;21;973387943;;;;ri@energisa.com.br
61.585.865/0001-51;2023-01-01;1;123485;Raia Drogasil S.A.;Itaú Corretora de Valores S.A.;2009-05-14;;;Av. Brigadeiro Faria Lima, 3.400;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;11;27973140;escrituracaoacoes@itau-unibanco.com.br
61.695.227/0001-93;2023-01-01;1;125026;ELETROPAULO METROP. ELET. SAO PAULO S.A.;Fabio Romanin;2021-05-10;;;Av. das Nações Unidas, 14401, andares 17°ao 23º;conjunto 1 ao 4;Chácara Sto Antônio;São Paulo;SP;Brasil;04794000;;11;940677394;;11;21952308;brasil.investorrelations@enel.com
