CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Escriturador;CNPJ_Escriturador;Tipo_Endereco;Logradouro;Complemento;Bairro;Cidade;Sigla_UF;Pais;CEP;DDI_Telefone;DDD_Telefone;Telefone;DDI_Fax;DDD_Fax;Fax;Email;Data_Inicio_Atuacao;Data_Fim_Atuacao
31.553.627/0001-01;2022-01-01;2;122216;MOBLY S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Boa Vista, 176;1º Subsolo;Centro;São Paulo;SP;Brasil;01092900;;11;30039285;;;;escrituracaoacoes@itau-unibanco.com.br;2020-12-04;2022-11-16
31.701.408/0001-14;2022-01-01;5;120164;Athena Saúde Brasil SA;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima,3.500;3º andar;São Paulo;;SP;Brasil;05425070;;;;;;;;2021-04-08;
31.748.174/0001-60;2022-01-01;2;113520;Vero S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Boa Vista, 176;1º Subsolo;Centro;São Paulo;SP;Brasil;01092900;;11;30039285;;;;escrituracaoacoes@itau-unibanco.com.br;2021-07-30;
32.681.371/0001-72;2022-01-01;1;116371;VIX LOGÍSTICA S/A;Itaú Corretora S.A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, nº 3.400;10º andar;Itaim;São Paulo;SP;Brasil;04538132;;011;50294610;;011;50291394;dalmir.coelho@itau-unibanco.com.br;2012-04-26;
32.785.497/0001-97;2022-01-01;2;116921;Natura &Co Holding S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27402571;;011;43492572;erick.rodrigues@itau-unibanco.com.br;2019-09-10;
33.000.167/0001-01;2022-01-01;1;113469;PETROLEO BRASILEIRO S.A. PETROBRAS;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus, sem nº;Prédio amarelo;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849469;;11;36842811;mauricio.tempeste@bradesco.com.br;2018-08-30;
33.035.536/0001-00;2022-01-01;1;112701;JOAO FORTES ENGENHARIA S.A. - Em Recuperação Judicial;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus;Prédio Amarelo, 2 An;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36842811;dac.escrituracao@bradesco.com.br;2001-10-29;
33.040.601/0001-87;2022-01-01;2;120907;Creditaqui Financeira S.A. - C.F.I.;BANCO MERCANTIL DE INVESTIMENTOS SA;34.169.557/0001-72;;Rua Rio Janeiro, nº 654;14º andar;Centro;Belo Horizonte;MG;Brasil;30160912;;31;30576858;;31;30576285;relacoescominvestidores@mercantil.com.br;1981-09-16;
33.041.260/0652-90;2022-01-01;4;120402;VIA S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3400;10 andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;11;50297780;investfone.investimento@itau-unibanco.com.br;1996-03-22;
33.042.730/0001-04;2022-01-01;2;119189;CIA SIDERURGICA NACIONAL;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade Deus, s/nº - Prédio Amarelo;2° andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36842811;dac.acecustodia@bradesco.com.br;2018-08-15;
33.050.071/0001-58;2022-01-01;1;114725;AMPLA ENERGIA E SERVICOS S.A.;Banco Bradesco S/A;60.746.948/0001-12;;Cidade de Deus;s/nº;Vila Yara;São Paulo;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br;2000-06-23;
33.050.196/0001-88;2022-01-01;4;122816;CIA PAULISTA DE FORCA E LUZ;BANCO DO BRASIL S.A.;00.000.000/0001-91;;Rua Lélio Gama, nº 105, 38º andar;GECIN;Centro;Rio de Janeiro;RJ;Brasil;20031080;;021;38083551;;021;38086088;aescriturais@bb.com.br;2011-01-01;
33.102.476/0001-92;2022-01-01;3;116858;MONTEIRO ARANHA S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, 3500;3° andar;Itaim Bibi;São Paulo;SP;Brasil;04538133;;11;30039285;;;;atendimentoescrituracao@itau-unibanco.com.br;1992-01-08;
33.113.309/0001-47;2022-01-01;2;121119;VALID SOLUÇÕES S.A.;Banco do Brasil SA;00.000.000/0001-91;;Rua Senador Dantas, 105;38º andar;Centro;Rio de Janeiro;RJ;Brasil;20031080;;021;38083715;;;;aescriturais@bb.com.br;2019-02-01;
33.130.691/0001-05;2022-01-01;3;121392;WILSON SONS HOLDINGS BRASIL S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;40901484;;;;escrituracaorendavariavel@itau-unibanco.com.br;2021-06-08;
33.200.049/0001-47;2022-01-01;1;115720;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;ITAU CORRETORA DE VALORES S.A.;61.194.353/0001-64;;Rua Boa Vista;176;Centro;São Paulo;SP;Brasil;01013001;;11;30039285;;11;30039285;escrituracaoacoes@itau-Unibanco.com.br;1980-08-08;
33.228.024/0001-51;2022-01-01;3;120142;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus s/nº - Prédio Amarelo;2º andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36842811;dac.escrituracao@bradesco.com.br;2017-02-01;
33.256.439/0001-39;2022-01-01;1;111869;ULTRAPAR PARTICIPACOES S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus, s/nº;Prédio Amarelo, 2º a;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;;;dac.escrituracao@bradesco.com.br;2019-09-16;
33.376.989/0001-91;2022-01-01;5;121112;IRB - BRASIL RESSEGUROS S.A.;BANCO DO BRASIL S.A.;00.000.000/0001-91;;Rua Lélio Gama;105, 38º andar;Centro;Rio de Janeiro;RJ;Brasil;20031080;;21;38083715;;21;38083715;aescriturais@bb.com.br;1998-06-01;2022-10-09
33.376.989/0001-91;2022-01-01;5;121112;IRB - BRASIL RESSEGUROS S.A.;Itaú Corretora de Valores S/A;61.194.353/0001-64;;Rua Boa Vista, 176, 1º Subsolo;;Centro;São Paulo;SP;Brasil;01014000;;11;30039285;;;;escrituracaoacoes@itau-unibanco.com.br;2022-10-10;
33.386.210/0001-19;2022-01-01;1;113511;SONDOTECNICA ENGENHARIA SOLOS S.A.;Itau Unibanco S/A;60.701.190/0001-04;;PRAÇA ALFREDO E. SOUZA ARANHA, 100;TORRE OLAVO SETUBAL;PARQUE JABAQUARA;São Paulo;SP;Brasil;04344902;;11;50291612;;;;itaucustodia@itau.com.br;1992-01-01;
33.412.081/0001-96;2022-01-01;2;113979;REFINARIA DE PETROLEOS MANGUINHOS S.A.;BANCO DO BRASIL S.A.;00.000.000/0001-91;;Rua Lélio Gama, 105;38º andar;Centro;Rio de Janeiro;RJ;Brasil;20031080;;021;38083715;;021;38083715;aescriturais@bb.com.br;2018-03-28;
33.453.598/0001-23;2022-01-01;2;116966;RAÍZEN S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;30726156;;;;escrituracaorendavariavel@itau-unibanco.com.br;2021-05-31;
33.467.572/0001-34;2022-01-01;1;112910;TEKNO S.A. - INDUSTRIA E COMERCIO;Itau Corretora de Valores S/A;61.194.353/0001-64;;Av. Eng. Armando de Aruuda Pereira, 707;7 andar;Jabaquara;São Paulo;SP;Brasil;04344902;;11;50291809;;11;50291920;gersina.bueno@itau-unibanco.com.br;1990-02-01;
33.572.408/0001-97;2022-01-01;3;116621;RUMO MALHA CENTRAL S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;27974526;;11;27973150;escrituracaoacoes@itauunibanco.com.br;2020-01-01;
33.592.510/0001-54;2022-01-01;1;116009;VALE S.A.;BANCO BRADESCO SA;60.746.948/0001-12;;Prédio Amarelo;2º andar;Osasco;São Paulo;SP;Brasil;06029900;;11;36849441;;;;dac.escrituracao@bradesco.com.br;1997-10-10;
33.611.500/0001-19;2022-01-01;2;116952;GERDAU S.A.;ITAU CORRETORA DE VALORES S.A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, 3400;10 ANDAR;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;;;investfone@itau.com.br;1992-03-31;
33.839.910/0001-11;2022-01-01;2;119257;Vivara Participações S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí, nº. 111;Prédio B, Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;11;50297780;;;;escrituracaocaoes@itau-unibanco.com.br;2019-08-19;
33.938.119/0001-69;2022-01-01;2;122759;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;Itaú Corretora de Valores S/A;61.194.353/0001-64;;Av. Brigadeiro Faria Lima;nº 3.400/10º andar;Iatim Bibi;São Paulo;SP;Brasil;04538132;;11;502977800;;11;50293141;atendimentoescrituracao@itau-unibanco.com.br;2003-11-25;
33.958.695/0001-78;2022-01-01;4;122478;UNIPAR CARBOCLORO S.A.;ITAÚ CORRETORA DE VALORES S.A. ("ITAUCOR");61.194.353/0001-64;;Rua Santa Virgínia, 299;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27402565;;011;27402565;escrituracaorendavariavel@itau-unibanco.com.br;2010-09-01;
34.169.557/0001-72;2022-01-01;3;116776;BCO MERCANTIL DE INVESTIMENTOS S.A.;Banco Mercantil de Investimentos S.A.;34.169.557/0001-72;;RUA RIO DE JANEIRO, 654;14º ANDAR;CENTRO;Belo Horizonte;MG;Brasil;30160912;;031;30576858;;031;30576859;relacoescominvestidores@mercantil.com.br;1989-12-15;
34.274.233/0001-02;2022-01-01;2;114233;VIBRA ENERGIA S/A;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus, s/n, prédio amarelo;2º andar;Vila Yara;Osasco;SP;Brasil;06029900;;011;36849441;;0000;0000000000;dac.escrituracao@bradesco.com.br;2017-12-14;
35.727.157/0001-06;2022-01-01;1;116635;EZ INC Incorporações Comerciais S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27974515;;011;27973140;escrituracaoacoes@itau-unibanco.com.br;2020-10-14;
35.791.391/0001-94;2022-01-01;1;116661;QUALITY SOFTWARE S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus, sem nº;s/n;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br;2013-05-06;
36.542.025/0001-64;2022-01-01;1;115596;BRQ SOLUCOES EM INFORMATICA S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus;s/nº Prédio Amarelo;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36845645;dac.escrituracao@bradesco.com.br;2015-05-04;
37.663.076/0001-07;2022-01-01;1;115914;AES BRASIL ENERGIA S.A.;Itaú Corretora de Valores;61.194.353/0001-64;;Agência Especializada Acionistas - Rua Boa Vista, 176;1 subsolo;Centro;São Paulo;SP;Brasil;01014000;;11;30039285;;11;30039285;escrituracaoacoes@itau-unibanco.com.br;2021-02-11;
37.702.340/0001-74;2022-01-01;1;116861;Monte Rodovias S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, nº 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;;;;;;2021-08-26;
38.307.135/0001-77;2022-01-01;1;116509;G2D Investments, Ltd.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus, s/n;;Vila Yara;Osasco;SP;Brasil;06029900;;;;;;;;2020-09-04;
38.456.921/0001-36;2022-01-01;2;118328;INFRACOMMERCE CXAAS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av. Brigadeiro Faria Lima, 3500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;;;atendimentoescrituracao@itauunibanco.com.br;2021-02-24;
39.115.514/0001-28;2022-01-01;3;116607;RUMO MALHA OESTE S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí;111, Prédio B;Tatuapé;São Paulo;SP;Brasil;03084010;;11;27974526;;11;27973150;escrituracaoacoes@itau-unibanco.com.br;2004-01-15;
39.346.861/0350-38;2022-01-01;1;116027;CENCOSUD BRASIL COMERCIAL S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;;;;;escrituracaoacoes@itau-unibanco.com.br;2021-05-24;
39.881.421/0001-04;2022-01-01;1;122374;Companhia Estadual de Geração de Energia Elétrica - CEEE-G;Itaú Unibanco S.A.;60.701.190/0001-04;;Praça Alfredo Egydio de Souza Aranha, n. 100;Torre Olavo Setúbal;Parque Jabaquara;São Paulo;SP;Brasil;04344902;;11;30034828;;;;escrituracaorendavariavel@itau-unibanco.com.br;2022-10-18;
40.159.947/0001-64;2022-01-01;4;116251;HMOBI Participações S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;50294249;;011;50294249;escrituracaorendavariavel@itau-unibanco.com.br;2021-01-12;
40.337.136/0001-06;2022-01-01;1;118220;Terra Santa Propriedades Agrícolas S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;;;escrituracaorendavariavel@itau-unibanco.com.br;2021-05-10;
41.052.420/0001-07;2022-01-01;2;122241;Solar Bebidas S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Boa Vista, 176;1º Subsolo;Centro;São Paulo;SP;Brasil;01092900;;11;30039285;;;;escrituracaoacoes@itau-unibanco.com.br;2021-09-30;
41.096.674/0001-19;2022-01-01;1;112751;CANTU STORE S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;11;30726156;;;;escrituracaorendavariavel@itau-unibanco.com.br;2021-10-21;
42.150.391/0001-70;2022-01-01;1;115567;BRASKEM S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3500;3ºandar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;11;30039285;preatendimentoescritural@itau-unibanco.com.br;1991-11-01;
42.233.757/0001-75;2022-01-01;3;119240;ALVAREZ & MARSAL INVESTIMENTOS I S.A.;Itaú Unibanco S.A.;60.701.190/0001-04;;PC ALFREDO EGYDIO DE SOUZA ARANHA 100;TORRE OLAVO SETUBAL;PARQUE JABAQUARA;São Paulo;SP;Brasil;04344902;;11;30034828;;;;ITAUJUDICIAL@ITAU-UNIBANCO.COM.BR;2021-10-06;
42.278.291/0001-24;2022-01-01;1;115879;LOG-IN LOGISTICA INTERMODAL S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3.500;3º andar;São Paulo;São Paulo;SP;Brasil;04538132;;11;37088000;;;;escrituracaocaoes@itau-unibanco.com.br;2019-11-01;
42.278.473/0001-03;2022-01-01;2;122406;WIZ SOLUÇÕES E CORRETAGEM DE SEGUROS S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus;sem nº;Vila Yara;Osasco;SP;Brasil;06029900;;11;36844522;;11;36845645;bradescocustodia@bradesco.com.br;2014-10-13;2021-12-31
42.278.473/0001-03;2022-01-01;2;122406;WIZ SOLUÇÕES E CORRETAGEM DE SEGUROS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, nº 3.500, 3º andar;;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;;;escrituracaorendavariavel@itau-unibanco.com.br;2022-01-01;
42.331.462/0001-31;2022-01-01;1;115651;EMBPAR PARTICIPAÇÕES S/A;Banco Bradesco S/A;60.746.948/0001-12;;AVENIDA YARA, S/Nº;PREDIO AMARELO;CIDADE DE DEUS;São Paulo;SP;Brasil;06029900;;41;36849441;;41;36849411;beneditoa@bradesco.com.br;2007-12-20;
42.500.384/0001-51;2022-01-01;1;116167;OMEGA ENERGIA S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, nº 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;27402571;;011;43492571;escrituracaorendavariavel@itau-unibanco.com.br;2021-11-03;
42.737.954/0001-21;2022-01-01;1;113856;Inter & Co, Inc.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus, s/n;Prédio Amarelo, 1° a;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849466;;;;dac.escrituracao@bradesco.com.br;2021-07-30;
42.737.954/0001-21;2022-01-01;2;119429;Inter & Co, Inc.;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus;s/n, Prédio Amarelo;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849317;;;;bradescocustodia@bradesco.com.br;2021-07-16;
42.771.949/0001-35;2022-01-01;3;121251;CENTRO DE IMAGEM DIAGNOSTICOS S.A.;Itaú Corretora de Valores S/A;61.194.353/0001-64;;Av Brigadeiro Faria Lima 3.400;10º andar;Pinheiros;São Paulo;SP;Brasil;04538132;;11;50191139;;11;50191139;escrituracaorendavariavel@itau-unibanco.com.br;2016-08-19;
43.283.811/0001-50;2022-01-01;1;113402;Kalunga S.A;Banco Bradesco S.A.;60.746.948/0001-12;;Prédio Amarelo, Núcleo Cidade de Deus, s/nº;2º andar;Vila Yara;Osasco;SP;Brasil;06029900;;;;;;;dac.escrituracao@bradesco.com.br;2020-12-02;
43.470.988/0001-65;2022-01-01;1;114609;EVEN CONSTRUTORA E INCORPORADORA S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, n° 3400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;50291910;;011;50291920;investfone@itau.com.br;2007-03-04;
43.776.517/0001-80;2022-01-01;3;118261;CIA SANEAMENTO BASICO EST SAO PAULO;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus - S/N;Pred Amarelo 2º and;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36843811;dac.acecustodia@bradesco.com.br;2016-12-01;
43.948.405/0001-69;2022-01-01;1;115857;LUPO S.A.;Banco Bradesco S.A;60.746.948/0001-12;;Núcleo Cidade de Deus, s/n, Prédio Amarelo, 2° Andar;;Vila Yara;Osasco;SP;Brasil;06029900;;11;36847654;;;;marcelo.poli@bradesco.com.br;2022-02-01;
44.841.035/0001-29;2022-01-01;2;117087;SAP Securitizadora de Créditos Financeiros S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, nº 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30726163;;;;escrituracaorf@itau-unibanco.com.br;2022-05-11;
45.242.914/0001-05;2022-01-01;1;115975;C&A Modas S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus, sem nº;-;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br;2019-08-30;
45.365.558/0001-09;2022-01-01;1;112705;VITTIA FERTILIZANTES E BIOLÓGICOS S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade Deus, s/n° - Prédio Amarelo;2° andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36842811;dac.acecustodia@bradesco.com.br;2020-11-16;
45.453.214/0001-51;2022-01-01;2;112936;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Itau Corretora de Valores S/A;61.194.353/0001-64;;Av. Engenheiro Armando de Arruda Perreira, 707;7º andar;Jabaquara;São Paulo;SP;Brasil;04344902;;5511;50297780;;5511;50297780;investfone.investimento@itau.com.br;2006-09-11;
45.987.245/0001-92;2022-01-01;1;112162;BAHEMA EDUCAÇÃO S.A.;Itaú Corretora de Valores S/A;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;11;27973140;atendimentoescrituracao@itau-unibanco.com.br;2009-04-02;
47.508.411/0001-56;2022-01-01;1;116366;CIA BRASILEIRA DE DISTRIBUICAO;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Ururaí, 111;Prédio B - térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;30039285;;011;27973140;investfone.investimento@itau-unibanco.com.br;2007-10-29;
47.509.120/0001-82;2022-01-01;2;114642;BRADESCO LEASING S.A. ARREND MERCANTIL;Banco Bradesco S.A.;60.746.948/0001-12;;Núcleo Cidade de Deus - Prédio Amarelo;2º andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36844522;;11;36845645;dac.acecustodia@bradesco.com.br;2002-12-16;
47.960.950/0001-21;2022-01-01;1;116102;MAGAZINE LUIZA S.A.;Itaú Corretora de Valores S/A;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;32475721;;;;-;2005-06-10;
49.263.189/0001-02;2022-01-01;2;114170;HELBOR EMPREENDIMENTOS S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus;s/ nº, prédio amarel;Vila Yara;Osasco;SP;Brasil;06029900;;11;36844522;;11;36844522;bradescocustodia@bradesco.com.br;2007-10-16;
49.669.856/0001-43;2022-01-01;1;112223;RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS S.A.;Itaú Unibanco S.A.;60.701.190/0001-04;;PÇA ALFREDO E. SOUZA ARANHA T. OLAVO SETUBAL;TERREO;PQ. JABAQUARA;São Paulo;SP;Brasil;04344902;;011;50291612;;011;50291612;jose-nilson.cordeiro@itau.com.br;2008-04-28;
50.564.053/0001-03;2022-01-01;1;112995;BOMBRIL S.A.;Banco Bradesco S/A;60.746.948/0001-12;;Cidade de Deus - S/N;S/N;Vila Yara;São Paulo;SP;Brasil;06090900;;011;36849441;;011;36843811;dac.escrituracao@bradesco.com.br;2009-11-20;
50.746.577/0001-15;2022-01-01;2;116793;COSAN S.A.;Itau Corretora de Valores S/A;61.194.353/0001-64;;AV BRIGADEIRO FARIA LIMA;3400;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;50291925;;11;50291920;escrituracaorendavariavel@itau-unibanco.com.br;2007-06-28;
50.926.955/0001-42;2022-01-01;2;122597;VULCABRAS S.A.;Banco Bradesco S.A;60.746.948/0001-12;;Cidade de Deus S/N;Prédio Amarelo;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36849441;dac.acecustodia@bradesco.com.br;2020-09-01;
51.128.999/0001-90;2022-01-01;1;114103;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus, s/n - Predio Amarelo - 2o. andar;Prédio Amarelo;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acecustodia@bradesco.com.br;2008-02-11;
51.218.147/0001-93;2022-01-01;2;116653;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3400;10º andar;Itaim;São Paulo;SP;Brasil;04538132;;11;30733401;;11;30733434;gercina.bueno@itau-unibanco.com.br;2007-02-08;
51.466.860/0001-56;2022-01-01;2;120067;SAO MARTINHO S.A.;Banco Bradesco S/A;60.746.948/0001-12;;CIDADE DE DEUS, AVENIDA YARA, S/NR.,;;VILA YARA;Osasco;SP;Brasil;06029900;;011;36849403;;011;36842714;4010.acoes@bradesco.com.br;2007-01-23;
51.928.174/0001-50;2022-01-01;1;111868;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;Itaú Corretora de Valores S/A;61.194.353/0001-64;;Avenida Brigadeiro Faria Lima, 3500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30034826;;11;30034826;douglas.callegari@itau-unibanco.com.br;2009-03-02;
52.123.916/0001-32;2022-01-01;1;116464;DORI ALIMENTOS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27974515;;011;27973140;escrituracaoacoes@itau-unibanco.com.br;;
52.548.435/0001-79;2022-01-01;1;116568;JSL S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;CIDADE DE DEUS;Prédio amarelo;VILA YARA;São Paulo;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acecustodia@bradesco.com.br;2009-12-14;
53.113.791/0001-22;2022-01-01;1;116667;TOTVS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;;Av. BRIGADEIRO FARIA LIMA, 3400;10 andar;ITAIM BIBI;São Paulo;SP;Brasil;04538133;;11;50297780;;11;50291920;investfone.investimento@itau-unibanco.com.br;2002-04-08;
56.643.018/0001-66;2022-01-01;2;114184;EUCATEX S.A. INDUSTRIA E COMERCIO;Banco Bradesco S/A;60.746.948/0001-12;;Cidade de Deus;s/nº;Vila Yara;Osasco;SP;Brasil;06020000;;11;36849441;;11;36843811;dac.escrituracao@bradesco.com.br;2013-08-01;
56.720.428/0001-63;2022-01-01;2;113250;ROMI S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus;-;Vila Yara;Osasco;SP;Brasil;06029900;;11;36844522;;11;36842811;4010.acoes@bradesco.com.br;1987-07-01;
56.992.423/0001-90;2022-01-01;1;112261;BICICLETAS MONARK S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Rua Lins;s/nº;Vila Yara;São Paulo;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br;2005-05-12;
58.119.199/0001-51;2022-01-01;4;116047;ODONTOPREV S.A.;Banco Bradesco S/A.;60.746.948/0001-12;;Núcleo Cidade de Deus - Prédio Amarelo, s/nº;2º andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36845645;hamilton.brito@bradesco.com.br;2010-09-01;
58.430.828/0001-60;2022-01-01;5;120073;Blau Farmacêutica S.A.;Itau Corretora de Valores SA;61.194.353/0001-64;;Agência Especializada Acionistas - Rua Boa Vista, 176;1º Subsolo;Centro;São Paulo;SP;Brasil;01092900;;011;30039285;;011;30039285;escrituracaoacoes@itau-unibanco.com.br;2021-04-19;
59.105.999/0001-86;2022-01-01;1;115765;WHIRLPOOL S.A.;Banco Bradesco S.A.;60.746.948/0001-12;;Cidade de Deus, s/nº - Departamento de Ações e Custódia;Prédio Amarelo - Sub;Osasco;Osasco;SP;Brasil;06029900;;11;36849441;;11;36842811;4010.hamilton@bradesco.com.br;1994-04-13;
