CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Escriturador;CNPJ_Escriturador;Tipo_Endereco;Logradouro;Complemento;Bairro;Cidade;Sigla_UF;Pais;CEP;DDI_Telefone;DDD_Telefone;Telefone;DDI_Fax;DDD_Fax;Fax;Email;Data_Inicio_Atuacao;Data_Fim_Atuacao
32.681.371/0001-72;2020-01-01;3;96798;VIX LOGÍSTICA S/A;Itaú Corretora S.A.;61.194.353/0001-64;Endereço da Sede;Av. Brigadeiro Faria Lima, nº 3.400;10º andar;Itaim;São Paulo;SP;Brasil;04538132;;011;50294610;;011;50291394;dalmir.coelho@itau-unibanco.com.br;2012-04-26;
32.785.497/0001-97;2020-01-01;1;92996;Natura &Co Holding S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27402571;;011;43492572;erick.rodrigues@itau-unibanco.com.br;2019-09-10;
33.000.167/0001-01;2020-01-01;1;94263;PETROLEO BRASILEIRO S.A. PETROBRAS;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Cidade de Deus, sem nº;Prédio amarelo;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849469;;11;36842811;mauricio.tempeste@bradesco.com.br;2018-08-30;
33.014.556/0001-96;2020-01-01;2;99869;LOJAS AMERICANAS S.A.;BANCO BRADESCO SA;60.746.948/0001-12;Endereço da Sede;CIDADE DE DEUS;S/Nº;VILA YARA;Osasco;SP;Brasil;06029900;;0800;167011616;;;;dac.acecustodia@bradesco.com.br;1984-03-16;
33.035.536/0001-00;2020-01-01;2;99690;JOAO FORTES ENGENHARIA S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Cidade de Deus;Prédio Amarelo, 2 An;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36842811;dac.escrituracao@bradesco.com.br;2001-10-29;
33.040.601/0001-87;2020-01-01;4;98678;MERCANTIL BRASIL FINANC S.A. C.F.I.;Banco Mercantil de Investimentos S.A.;34.169.557/0001-72;Endereço da Sede;Rua Rio Janeiro, nº 654;14º andar;Centro;Belo Horizonte;MG;Brasil;30160912;;31;30576858;;31;30576285;relacoescominvestidores@mercantil.com.br;1981-09-16;
33.041.260/0652-90;2020-01-01;2;99892;VIA VAREJO S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima, 3400;10 andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;50297780;;011;50297780;investfone.investimento@itau-unibanco.com.br;1996-03-22;
33.042.730/0001-04;2020-01-01;3;97870;CIA SIDERURGICA NACIONAL;Bradesco S/A;60.746.948/0001-12;Endereço da Sede;Cidade Deus, s/nº - Prédio Amarelo;2° andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36842811;dac.acecustodia@bradesco.com.br;2018-08-15;
33.050.071/0001-58;2020-01-01;1;92198;AMPLA ENERGIA E SERVICOS S.A.;Banco Bradesco S/A;60.746.948/0001-12;Endereço da Sede;Cidade de Deus;s/nº;Vila Yara;São Paulo;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br;2000-06-23;
33.050.196/0001-88;2020-01-01;2;93363;CIA PAULISTA DE FORCA E LUZ;BANCO DO BRASIL S.A.;00.000.000/0001-91;Endereço para Correspondência;Rua Lélio Gama, nº 105, 38º andar;GECIN;Centro;Rio de Janeiro;RJ;Brasil;20031080;;021;38083551;;021;38086088;aescriturais@bb.com.br;2011-01-01;
33.102.476/0001-92;2020-01-01;2;93697;MONTEIRO ARANHA S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Av. Brigadeiro Faria Lima, 3500;3° andar;Itaim Bibi;São Paulo;SP;Brasil;04538133;;11;30039285;;;;atendimentoescrituracao@itau-unibanco.com.br;1992-01-08;
33.113.309/0001-47;2020-01-01;1;95445;VALID SOLUÇÕES S.A.;Banco do Brasil SA;00.000.000/0001-91;Endereço da Sede;Rua Senador Dantas, 105;38º andar;Centro;Rio de Janeiro;RJ;Brasil;20031080;;021;38083715;;;;aescriturais@bb.com.br;2019-02-01;
33.200.049/0001-47;2020-01-01;1;95037;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;ITAU CORRETORA DE VALORES S.A.;61.194.353/0001-64;Endereço da Sede;Rua Boa Vista;176;Centro;São Paulo;SP;Brasil;01013001;;11;30039285;;11;30039285;escrituracaoacoes@itau-Unibanco.com.br;1980-08-08;
33.228.024/0001-51;2020-01-01;1;93432;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Cidade de Deus s/nº - Prédio Amarelo;2º andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36842811;dac.escrituracao@bradesco.com.br;2017-02-01;
33.256.439/0001-39;2020-01-01;2;97662;ULTRAPAR PARTICIPACOES S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Núcleo Cidade de Deus, s/nº;Prédio Amarelo, 2º a;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;;;dac.escrituracao@bradesco.com.br;2019-09-16;
33.376.989/0001-91;2020-01-01;4;98550;IRB - BRASIL RESSEGUROS S.A.;BANCO DO BRASIL S.A.;00.000.000/0001-91;Endereço da Sede;Rua Lélio Gama;105, 38º andar;Centro;Rio de Janeiro;RJ;Brasil;20031080;;21;38083715;;21;38083715;aescriturais@bb.com.br;1998-06-01;
33.386.210/0001-19;2020-01-01;2;96998;SONDOTECNICA ENGENHARIA SOLOS S.A.;Itau Unibanco S/A;60.701.190/0001-04;Endereço da Sede;PRAÇA ALFREDO E. SOUZA ARANHA, 100;TORRE OLAVO SETUBAL;PARQUE JABAQUARA;São Paulo;SP;Brasil;04344902;;11;50291612;;;;itaucustodia@itau.com.br;1992-01-01;
33.412.081/0001-96;2020-01-01;4;94563;REFINARIA DE PETROLEOS MANGUINHOS S.A.;BANCO DO BRASIL S.A.;00.000.000/0001-91;Endereço da Sede;Rua Lélio Gama, 105;38º andar;Centro;Rio de Janeiro;RJ;Brasil;20031080;;021;38083715;;021;38083715;aescriturais@bb.com.br;2018-03-28;
33.467.572/0001-34;2020-01-01;1;91354;TEKNO S.A. - INDUSTRIA E COMERCIO;Itau Corretora de Valores S/A;61.194.353/0001-64;Endereço da Sede;Av. Eng. Armando de Aruuda Pereira, 707;7 andar;Jabaquara;São Paulo;SP;Brasil;04344902;;11;50291809;;11;50291920;gersina.bueno@itau-unibanco.com.br;1990-02-01;
33.592.510/0001-54;2020-01-01;1;93651;VALE S.A.;BANCO BRADESCO SA;60.746.948/0001-12;Endereço da Sede;Prédio Amarelo;2º andar;Osasco;São Paulo;SP;Brasil;06029900;;11;36849441;;;;dac.escrituracao@bradesco.com.br;1997-10-10;
33.611.500/0001-19;2020-01-01;1;93593;GERDAU S.A.;ITAU CORRETORA DE VALORES S.A.;61.194.353/0001-64;Endereço da Sede;Av. Brigadeiro Faria Lima, 3400;10 ANDAR;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;27974515;;011;27971920;marcio.conde@itau-unibanco.com.br;1992-03-31;
33.839.910/0001-11;2020-01-01;1;91193;Vivara Participações S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Rua Ururaí, nº. 111;Prédio B, Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;11;50297780;;;;escrituracaocaoes@itau-unibanco.com.br;2019-08-19;
33.938.119/0001-69;2020-01-01;2;95243;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;Itaú Corretora de Valores S/A;61.194.353/0001-64;Endereço da Sede;Av. Brigadeiro Faria Lima;nº 3.400/10º andar;Iatim Bibi;São Paulo;SP;Brasil;04538132;;11;502977800;;11;50293141;atendimentoescrituracao@itau-unibanco.com.br;2003-11-25;
33.958.695/0001-78;2020-01-01;2;99292;UNIPAR CARBOCLORO S.A.;ITAÚ CORRETORA DE VALORES S.A. ("ITAUCOR");61.194.353/0001-64;Endereço da Sede;Rua Santa Virgínia, 299;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27402565;;011;27402565;escrituracaorendavariavel@itau-unibanco.com.br;2010-09-01;
34.169.557/0001-72;2020-01-01;2;97484;BCO MERCANTIL DE INVESTIMENTOS S.A.;Banco Mercantil de Investimentos S.A.;34.169.557/0001-72;Endereço da Sede;RUA RIO DE JANEIRO, 654;14º ANDAR;CENTRO;Belo Horizonte;MG;Brasil;30160912;;031;30576858;;031;30576859;relacoescominvestidores@mercantil.com.br;1989-12-15;
34.274.233/0001-02;2020-01-01;1;96418;PETROBRAS DISTRIBUIDORA S/A;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Cidade de Deus, s/n, prédio amarelo;2º andar;Vila Yara;Osasco;SP;Brasil;06029900;;011;36849441;;0000;0000000000;dac.escrituracao@bradesco.com.br;2017-12-14;
35.727.157/0001-06;2020-01-01;2;99210;EZ INC Incorporações Comerciais S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Rua Ururaí, 111;Prédio B - Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27974515;;011;27973140;escrituracaoacoes@itau-unibanco.com.br;2020-10-14;
35.791.391/0001-94;2020-01-01;1;95587;QUALITY SOFTWARE S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Cidade de Deus, sem nº;s/n;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br;2013-05-06;
36.542.025/0001-64;2020-01-01;2;99911;BRQ SOLUCOES EM INFORMATICA S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Cidade de Deus;s/nº;Vila Yara;Osasco;SP;Brasil;06029900;;11;36847654;;11;36845645;dac.escrituracao@bradesco.com.br;2015-05-04;
37.663.076/0001-07;2020-01-01;1;99267;AES BRASIL ENERGIA S.A.;Itaú Corretora de Valores;61.194.353/0001-64;Endereço da Sede;Agência Especializada Acionistas - Rua Boa Vista, 176;1 subsolo;Centro;São Paulo;SP;Brasil;01014000;;11;30039285;;11;30039285;escrituracaoacoes@itau-unibanco.com.br;2021-02-11;
39.115.514/0001-28;2020-01-01;2;96759;RUMO MALHA OESTE S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Rua Ururaí;111, Prédio B;Tatuapé;São Paulo;SP;Brasil;03084010;;11;27974526;;11;27973150;escrituracaoacoes@itau-unibanco.com.br;2004-01-15;
39.393.829/0001-37;2020-01-01;3;99870;HLASA PARTICIPAÇÕES S.A.;Itaú Unibanco S.A.;60.701.190/0001-04;Endereço da Sede;Praça Alfredo Egydio de Souza Aranha, nº 100;Torre Olavo Setúbal;Parque Jabaquara;São Paulo;SP;Brasil;04344902;;011;50294249;;011;50294249;escrituracaodeacoes@itau-unibanco.com.br;2020-12-01;
42.150.391/0001-70;2020-01-01;1;90411;BRASKEM S.A.;Itau Corretora de Valores S/A;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima, 3500;3ºandar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;11;30039285;atendimentoescrituracao@itau-unibanco.com.br;1991-11-01;
42.278.291/0001-24;2020-01-01;3;96932;LOG-IN LOGISTICA INTERMODAL S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Rua Ururaí, nº. 111;Prédio B, Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;11;27402565;;;;escrituracaocaoes@itau-unibanco.com.br;2019-11-01;
42.278.473/0001-03;2020-01-01;1;92396;WIZ SOLUÇÕES E CORRETAGEM DE SEGUROS S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Cidade de Deus;sem nº;Vila Yara;Osasco;SP;Brasil;06029900;;11;36844522;;11;36845645;bradescocustodia@bradesco.com.br;2014-10-13;
42.331.462/0001-31;2020-01-01;1;94669;BATTISTELLA ADM PARTICIPACOES S.A.;Banco Bradesco S/A;60.746.948/0001-12;Endereço para Correspondência;AVENIDA YARA, S/Nº;PREDIO AMARELO;CIDADE DE DEUS;São Paulo;SP;Brasil;06029900;;41;36849441;;41;36849411;beneditoa@bradesco.com.br;2007-12-20;
42.771.949/0001-35;2020-01-01;1;93783;CENTRO DE IMAGEM DIAGNOSTICOS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Av Brigadeiro Faria Lima 3.400;10º andar;Pinheiros;São Paulo;SP;Brasil;04538132;;11;50191139;;11;50191139;rosane-aparecida.silva@itau-unibanco.com.br;2016-08-19;
43.283.811/0001-50;2020-01-01;2;100869;Kalunga S.A;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Prédio Amarelo, Núcleo Cidade de Deus, s/nº;2º andar;Vila Yara;Osasco;SP;Brasil;06029900;;;;;;;dac.escrituracao@bradesco.com.br;2020-12-02;
43.470.988/0001-65;2020-01-01;1;90334;EVEN CONSTRUTORA E INCORPORADORA S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima, n° 3400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;011;50291910;;011;50291920;investfone@itau.com.br;2007-03-04;
43.776.517/0001-80;2020-01-01;2;97847;CIA SANEAMENTO BASICO EST SAO PAULO;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Cidade de Deus - S/N;Pred Amarelo 2º and;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br;2016-12-01;
45.242.914/0001-05;2020-01-01;2;96852;C&A Modas S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Cidade de Deus, sem nº;-;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br;2019-08-30;
45.365.558/0001-09;2020-01-01;1;98741;VITTIA FERTILIZANTES E BIOLOGICOS S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Cidade Deus, s/n° - Prédio Amarelo;2° andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36842811;dac.acecustodia@bradesco.com.br;2020-11-16;
45.453.214/0001-51;2020-01-01;1;92896;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;Itau Corretora de Valores S.A;61.194.353/0001-64;Endereço da Sede;Av. Engenheiro Armando de Arruda Perreira, 707;7º andar;Jabaquara;São Paulo;SP;Brasil;04344902;;5511;50297780;;5511;50297780;investfone.investimento@itau.com.br;2006-09-11;
45.987.245/0001-92;2020-01-01;1;92511;BAHEMA EDUCAÇÃO S.A.;Itaú Corretora de Valores S/A;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima, 3500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;11;27973140;atendimentoescrituracao@itau-unibanco.com.br;2009-04-02;
47.508.411/0001-56;2020-01-01;1;93023;CIA BRASILEIRA DE DISTRIBUICAO;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Avenida Ururaí, 111;Prédio B - térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;30039285;;011;27973140;investfone.investimento@itau-unibanco.com.br;2007-10-29;
47.509.120/0001-82;2020-01-01;2;91026;BRADESCO LEASING S.A. ARREND MERCANTIL;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Núcleo Cidade de Deus - Prédio Amarelo;2º andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36844522;;11;36845645;dac.acecustodia@bradesco.com.br;2002-12-16;
47.960.950/0001-21;2020-01-01;1;94376;MAGAZINE LUIZA S.A.;Itaú Corretora de Valores S/A;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima, 3400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;32475721;;;;-;2005-06-10;
49.263.189/0001-02;2020-01-01;3;100368;HELBOR EMPREENDIMENTOS S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Cidade de Deus;s/ nº, prédio amarel;Vila Yara;Osasco;SP;Brasil;06029900;;11;36844522;;11;36844522;bradescocustodia@bradesco.com.br;2007-10-16;
49.669.856/0001-43;2020-01-01;2;97077;RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS S.A.;Itaú Unibanco S.A.;60.701.190/0001-04;Endereço para Correspondência;PÇA ALFREDO E. SOUZA ARANHA T. OLAVO SETUBAL;TERREO;PQ. JABAQUARA;São Paulo;SP;Brasil;04344902;;011;50291612;;011;50291612;jose-nilson.cordeiro@itau.com.br;2008-04-28;
50.564.053/0001-03;2020-01-01;1;95278;BOMBRIL S.A.;Banco Bradesco S/A;60.746.948/0001-12;Endereço da Sede;Cidade de Deus - S/N;S/N;Vila Yara;São Paulo;SP;Brasil;06090900;;011;36849441;;011;36843811;dac.escrituracao@bradesco.com.br;2009-11-20;
50.746.577/0001-15;2020-01-01;1;95398;COSAN S.A.;Itau Corretora de Valores S/A;61.194.353/0001-64;Endereço da Sede;AV BRIGADEIRO FARIA LIMA;3400;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;50291925;;11;50291920;escrituracaorendavariavel@itau-unibanco.com.br;2007-06-28;
50.926.955/0001-42;2020-01-01;2;96818;VULCABRAS/AZALEIA S.A.;Banco Bradesco S.A;60.746.948/0001-12;Endereço da Sede;Cidade de Deus S/N;Prédio Amarelo;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36849441;dac.acecustodia@bradesco.com.br;2020-09-01;
50.926.955/0001-42;2020-01-01;2;96818;VULCABRAS/AZALEIA S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima;n.º 3.400, 10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;;;atendimentoescrituracao@itau-unibanco.com.br;2011-01-03;2020-08-31
51.128.999/0001-90;2020-01-01;2;93085;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Cidade de Deus, s/n - Predio Amarelo - 2o. andar;Prédio Amarelo;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acecustodia@bradesco.com.br;2008-02-11;
51.218.147/0001-93;2020-01-01;2;92676;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima, 3400;10º andar;Itaim;São Paulo;SP;Brasil;04538132;;11;30733401;;11;30733434;gercina.bueno@itau-unibanco.com.br;2007-02-08;
51.466.860/0001-56;2020-01-01;2;97876;SAO MARTINHO S.A.;Banco Bradesco S/A;60.746.948/0001-12;Endereço da Sede;CIDADE DE DEUS, AVENIDA YARA, S/NR.,;;VILA YARA;Osasco;SP;Brasil;06029900;;011;36849403;;011;36842714;4010.acoes@bradesco.com.br;2007-01-23;
51.928.174/0001-50;2020-01-01;1;90925;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;Itaú Corretora de Valores S/A;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima, 3500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30034826;;11;30034826;douglas.callegari@itau-unibanco.com.br;2009-03-02;
52.548.435/0001-79;2020-01-01;3;98208;JSL S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço para Correspondência;CIDADE DE DEUS;Prédio amarelo;VILA YARA;São Paulo;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acecustodia@bradesco.com.br;2009-12-14;
53.113.791/0001-22;2020-01-01;2;102853;TOTVS S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço para Correspondência;Av. BRIGADEIRO FARIA LIMA, 3400;10 andar;ITAIM BIBI;São Paulo;SP;Brasil;04538133;;11;50297780;;11;50291920;investfone.investimento@itau-unibanco.com.br;2002-04-08;
56.643.018/0001-66;2020-01-01;2;92728;EUCATEX S.A. INDUSTRIA E COMERCIO;Banco Bradesco S/A;60.746.948/0001-12;Endereço da Sede;Cidade de Deus;s/nº;Vila Yara;Osasco;SP;Brasil;06020000;;11;36849441;;11;36843811;dac.escrituracao@bradesco.com.br;2013-08-01;
56.720.428/0001-63;2020-01-01;2;97915;INDUSTRIAS ROMI S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Cidade de Deus;-;Vila Yara;Osasco;SP;Brasil;06029900;;11;36844522;;11;36842811;4010.acoes@bradesco.com.br;1987-07-01;
56.992.423/0001-90;2020-01-01;1;91187;BICICLETAS MONARK S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Rua Lins;s/nº;Vila Yara;São Paulo;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br;2005-05-12;
58.119.199/0001-51;2020-01-01;1;90376;ODONTOPREV S.A.;Banco Bradesco S/A.;60.746.948/0001-12;Endereço da Sede;Cidade de Deus, s/ nº;nd;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36845645;hamilton.brito@bradesco.com.br;2010-09-01;
59.105.999/0001-86;2020-01-01;1;96472;WHIRLPOOL S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço para Correspondência;Cidade de Deus, s/nº - Departamento de Ações e Custódia;Prédio Amarelo - Sub;Osasco;Osasco;SP;Brasil;06029900;;11;36849441;;11;36842811;4010.hamilton@bradesco.com.br;1994-04-13;
59.285.411/0001-13;2020-01-01;3;93541;BCO PAN S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima, 3400;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;;;atendimentoescrituracao@itau-unibanco.com.br;2002-09-02;
59.418.806/0001-47;2020-01-01;2;97863;TRACK & FIELD CO S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Avenida Brigadeiro Faria Lima, 3.500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;;;;;;escrituracaorendavariavel@itau-unibanco.com.br;2020-03-02;
59.789.545/0001-71;2020-01-01;2;96243;POLPAR S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Av.Brigadeiro Faria Lima, 3500;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30039285;;11;;escrituracaoacoes@itau-unibanco.com.br;2010-01-01;
60.398.369/0004-79;2020-01-01;3;99996;PARANAPANEMA S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;CIDADE DE DEUS, S/N;;VILA YARA;;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br;2014-10-01;
60.444.437/0001-46;2020-01-01;5;102653;LIGHT SERVICOS DE ELETRICIDADE S.A.;Banco Bradesco S.A;60.746.948/0001-12;Endereço da Sede;Rua Yara;Sem número;Cidade de Deus;Osasco;SP;Brasil;06028100;;11;36842044;;11;36842811;4010.acoes@bradesco.com.br;2006-01-13;
60.476.884/0001-87;2020-01-01;2;93558;MAHLE-METAL LEVE S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Rua Ururaí, 111;Prédio B- Térreo;Tatuapé;São Paulo;SP;Brasil;03084010;;011;27974529;;011;27973750;adriana.souza@itau-unibanco.com.br;2002-08-22;
60.500.139/0001-26;2020-01-01;1;95364;SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL;Banco Itaú Unibanco S.A.;60.872.504/0001-23;Endereço da Sede;Rua Boa Vista, 180;1º subsolo;Centro;São Paulo;SP;Brasil;01014919;;11;32473139;;11;32473139;investfone@itau.com.br;1991-11-01;
60.537.263/0001-66;2020-01-01;2;93105;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Núcleo Cidade de Deus, s/nº;;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36842811;dac.escrituracao@bradesco.com.br;2020-02-05;
60.543.816/0001-93;2020-01-01;1;93253;JEREISSATI PARTICIPACOES S.A.;ITAU CORRETORA DE VALORES S.A.;61.194.353/0001-64;Endereço para Correspondência;Av. Brigadeiro Faria Lima 3400;10º andar;Itaim Bibi;São Paulo;SP;Brasil;04538133;;11;50297780;;11;50291920;investfone.investimento@itau-unibanco.com.br;1990-02-01;
60.637.238/0001-54;2020-01-01;1;96706;INDUSTRIAS J B DUARTE S.A.;Indústrias J.B.Duarte S.A;60.637.238/0001-54;Endereço da Sede;Rua Agostinho Gomes , 2816;sala 2;Ipiranga;São Paulo;SP;Brasil;04206001;;11;20615545;;;;industriasjbduarte@industriasjbduarte.com.br;2016-04-20;
60.651.809/0001-05;2020-01-01;2;96242;SUZANO HOLDING S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;AV.BRIGADEIRO FARIA LIMA, 3500;3º ANDAR;ITAIM BIBI;São Paulo;SP;Brasil;04538132;;11;30039285;;;;escrituracaoacoes@itau-unibanco.com.br;1990-02-01;
60.730.348/0001-66;2020-01-01;2;93351;CIA MELHORAMENTOS DE SAO PAULO;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Cidade de Deus;s/n - Prédio Amarelo;Cidade de Deus;São Paulo;SP;Brasil;60299000;;11;36844011;;11;36832564;4010.acoes@bradesco.com.br;2006-01-01;
60.746.948/0001-12;2020-01-01;1;91028;BCO BRADESCO S.A.;Banco Bradesco S.A.;60.746.948/0001-12;Endereço da Sede;Núcleo Cidade de Deus - Prédio Amarelo;2º andar;Vila Yara;Osasco;SP;Brasil;06029900;;11;36844522;;11;36845645;dac.acecustodia@bradesco.com.br;1979-05-25;
60.770.336/0001-65;2020-01-01;2;94776;BCO ALFA DE INVESTIMENTO S.A.;BANCO SANTANDER BRASIL S.A.;90.400.888/0001-42;Endereço da Sede;Rua Amador Bueno, 474;2° ANDAR;Santo Amaro;São Paulo;SP;Brasil;04752005;;11;35530685;;11;55386791;ccaresi@santander.com.br;1985-07-01;
60.840.055/0001-31;2020-01-01;1;94476;FLEURY S.A.;Bradesco S/A;60.746.948/0001-12;Endereço da Sede;AV. YARA, S/N, PRÉDIO AMARELO;2º andar;Cidade de Deus;Osasco;SP;Brasil;06029900;;011;36849441;;011;36843811;dac.escrituracao@bradesco.com.br;2009-12-02;
60.851.615/0001-53;2020-01-01;2;95271;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;Itaú Corretora de Valores S/A;61.194.353/0001-64;Endereço da Sede;RUA URURAÍ, 111;PRÉDIO B TÉRREO;TATUAPÉ;São Paulo;SP;Brasil;03084010;;11;30039285;;11;27973150;escrituracaoacoes@itau-unibanco.com.br;1991-11-01;
60.872.504/0001-23;2020-01-01;2;99189;ITAU UNIBANCO HOLDING S.A.;Itaú Corretora de Valores S.A.;61.194.353/0001-64;Endereço da Sede;Agência Especializada Acionistas - Rua Boa Vista, 176;1º Subsolo;Centro;São Paulo;SP;Brasil;01092900;;11;30039285;;;;escrituracaoacoes@itau-unibanco.com.br;1995-10-31;
