CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Contato;Data_Inicio_Contato;Data_Fim_Contato;Tipo_Endereco;Logradouro;Complemento;Bairro;Cidade;Sigla_UF;Pais;CEP;DDI_Telefone;DDD_Telefone;Telefone;DDI_Fax;DDD_Fax;Fax;Email
22.677.520/0001-76;2020-01-01;1;90650;CIA TECIDOS NORTE DE MINAS COTEMINAS;João Bastista da Cunha Bomfim;2007-04-30;;Endereço da Sede;Avenida paulista 1754;2 sobreloja;Cerqueira César;São Paulo;SP;Brasil;01310200;;11;21454412;;11;21454581;JOAO.BOMFIM@COTEMINAS.COM.BR
23.096.269/0001-19;2020-01-01;2;100621;Rio Parana Energia S.A.;Patricio Martins;2019-04-01;;Endereço da Sede;Rua Funchal, nº 418;4º andar - ETowers;Vila Olímpia;São Paulo;SP;Brasil;04551060;;11;55013426;;11;55013573;patricio.martins@ctgbr.com.br
23.236.821/0001-27;2020-01-01;2;98241;PATRIMAR ENGENHARIA S.A.;Diretor de Relação com Investidores;2020-08-05;;Endereço da Sede;Rodovia Stael Mary Bicalho Motta Magalhaes;nº 521, sala 1.701;Bairro Belvedere;Belo Horizonte;MG;Brasil;30320760;;31;32540310;;31;32540310;ri@patrimar.com.br
23.373.000/0001-32;2020-01-01;6;102868;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;Amabile Silva;2020-01-27;;Endereço da Sede;Rua Doutor Renato Paes de Barros, 1017;9º andar;Itaim Bibi;São Paulo;SP;Brasil;04530001;;11;31521002;;;;ri@grupovamos.com.br
23.438.929/0001-00;2020-01-01;3;98431;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;Karlis Jonatan Kruklis;2020-08-14;;Endereço da Sede;Rua Bandeira Paulista, nº 726;19º andar, conj 191;Itaim Bibi;São Paulo;SP;Brasil;04532002;;19;996453259;;;;ri@conexaofibra.com.br
24.230.275/0001-80;2020-01-01;3;97172;Plano & Plano Desenvolvimento Imobiliário S.A.;João Luis Ramos Hopp;2020-07-17;;Endereço da Sede;Rua Samuel Morse, nº74;Conjunto 132, parte;Brooklin;São Paulo;SP;Brasil;04576060;;11;40957332;;;;joao.hopp@planoeplano.com.br
24.624.490/0001-65;2020-01-01;3;94932;ARGO TRANSMISSÃO DE ENERGIA S/A;Márcia Abreu Tavernari;2020-03-25;2020-07-13;Endereço da Sede;Rua Tabapuã, 841;5º ANDAR CJ 51;ITAIM;São Paulo;SP;Brasil;04533013;;11;38108760;;11;38108760;juridico@argoenergia.com.br
24.624.490/0001-65;2020-01-01;3;94932;ARGO TRANSMISSÃO DE ENERGIA S/A;Paulo Heli Alves Ferreira;2020-07-14;;Endereço da Sede;Rua Tabapuã, 841;5º ANDAR CJ 51;ITAIM;São Paulo;SP;Brasil;04533013;;11;38108760;;11;38108760;juridico@argoenergia.com.br
24.624.551/0001-94;2020-01-01;3;94931;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;Márcia Abreu Tavernari;2020-03-25;2020-07-13;Endereço da Sede;Rua Tabapuã, 841;5º ANDAR CJ 51;ITAIM BIBI;São Paulo;SP;Brasil;04533013;;11;38108760;;11;38108760;juridico@argoenergia.com.br
24.624.551/0001-94;2020-01-01;3;94931;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;Paulo Heli Alves Ferreira;2020-07-14;;Endereço da Sede;Rua Tabapuã, 841;5º ANDAR CJ 51;ITAIM;São Paulo;SP;Brasil;04533013;;11;38108760;;11;38108760;juridico@argoenergia.com.br
24.962.466/0001-36;2020-01-01;1;95492;RUMO MALHA NORTE S.A.;Gustavo Marder da Rosa;2017-10-05;;Endereço da Sede;Emilio Bertolini, 100;n/a;Cajuru;Curitiba;PR;Brasil;82920030;;41;21417555;;41;33656566;ir@rumolog.com
24.990.777/0001-09;2020-01-01;3;99800;GRUPO MATEUS S.A.;José Morgado Filho;2020-08-13;;Endereço da Sede;Avenida Daniel de La Touche, nº 73;Loja 03;Cohama;São Luís;MA;Brasil;65074115;;98;21083582;;;;ri@grupomateus.com.br
25.089.509/0001-83;2020-01-01;2;99036;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;Rogério Ferreira da Silva;2020-12-03;;Endereço da Sede;Quadra 312 Sul, Avenida LO-05;s/n;Plano Diretor Sul;Palmas;TO;Brasil;77021200;;63;32183401;;63;32183419;risaneatins@brkambiental.com.br
25.089.509/0001-83;2020-01-01;2;99036;COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS;Ubiratan Tabajara Paiva Diniz;2015-10-06;2020-11-18;Endereço da Sede;Quadra 312 Sul, Avenida LO-05;s/n;Plano Diretor Sul;Palmas;TO;Brasil;77021200;;63;32183401;;63;32183419;risaneatins@brkambiental.com.br
26.462.693/0001-28;2020-01-01;3;97806;Lavvi Empreendimentos Imobiliários S.A.;Ovadia Horn;2020-06-19;2020-10-19;Endereço da Sede;Avenida Angélica, 2346;8º andar Conj. 84;Consolação;São Paulo;SP;Brasil;01228200;;11;42101377;;11;42101377;ri@lavvi.com.br
26.462.693/0001-28;2020-01-01;3;97806;Lavvi Empreendimentos Imobiliários S.A.;Sandra Esthy Attié Petzenbaum;2020-10-20;;Endereço da Sede;AVENIDA ANGELICA 2346;8 and cj 84;Consolação;São Paulo;SP;Brasil;01228200;;11;42101377;;;;ri@lavvi.com.br
26.659.061/0001-59;2020-01-01;2;99825;MPM Corpóreos S.A.;Leonardo Moreira Dias Correa;2020-11-06;;Endereço da Sede;Av. Pedroso de Morais, 1619;4º Andar - Conj. 404;Pinheiros;São Paulo;SP;Brasil;05419001;;011;48583340;;;;dri@espacolaser.com.br
26.735.020/0001-02;2020-01-01;1;97640;Focus Energia Holding Participações S.A.;At.: Eduardo Dal Sasso Mendonça CruzTel.: +55 (11) 3136-0011E-mail: ri@focusenergia.com.br;2020-10-08;;Endereço da Sede;Avenida Magalhães de Castro, nº 4800;conjunto 91;Cidade Jardim;São Paulo;SP;Brasil;05676120;;11;31360011;;;;ri@focusenergia.com.br
26.845.702/0001-60;2020-01-01;1;95510;Equatorial Transmissora 7 SPE S.A.;Thomas Newlands;2016-11-17;;Endereço da Sede;SCS Q. 9, Torre A, Edifício Parque Cidade Corporate;12º andar;Asa Sul;Brasília;DF;Brasil;70297400;;61;34261010;;61;34261000;ri@equatorialenergia.com.br
27.093.558/0001-15;2020-01-01;2;99280;MILLS ESTRUTURAS E SERVIÇOS DE ENGENHARIA S.A.;James Guerreiro;2018-07-02;;Endereço da Sede;Estrada do Guerenguê;nº 1381;Taquara;Rio de Janeiro;RJ;Brasil;22713002;;21;39248700;;21;39248793;ri@mills.com.br
27.157.474/0001-06;2020-01-01;1;97598;ÁGUAS DE TERESINA SANEAMENTO SPE S.A.;André Pires de Oliveira Dias;2020-11-10;;Endereço da Sede;Avenida Brigadeiro Faria Lima, nº 1.663, 1º andar, sala 1;;Jardim Paulistano;São Paulo;SP;Brasil;01452001;;11;38188150;;;;ri@aegea.com.br
27.967.244/0001-02;2020-01-01;1;95513;Equatorial Transmissora 8 SPE S.A.;Thomas Newlands;2017-06-02;;Endereço da Sede;SCS Q. 9, Torre A, Edifício Parque Cidade Corporate;12º andar;Asa Sul;Brasília;DF;Brasil;70297400;;61;34261010;;61;34261000;ri@equatorialenergia.com.br
28.019.100/0001-89;2020-01-01;1;98180;VIAPAULISTA S.A.;Tatiana Salgado;2017-06-22;;Endereço da Sede;Avenida Presidente Juscelino Kubtischeck 510;12 andar;Itaim Bibi;São Paulo;SP;Brasil;04543906;;011;30742404;;011;30742405;ri@arteris.com.br
28.127.603/0001-78;2020-01-01;2;95380;BANESTES S.A. - BCO EST ESPIRITO SANTO;Cristiano Carvalho de Souza;2018-01-05;;Endereço da Sede;AV. PRINCESA ISABEL, 574;BL B, 7º ANDAR;CENTRO;Vitória;ES;Brasil;29010931;;027;33831476;;027;33831090;ri@banestes.com.br
28.152.650/0001-71;2020-01-01;1;90863;EDP ESPIRITO SANTO DISTRIBUIÇÃO DE ENERGIA S.A.;Marilia Barbosa Nogueira;2014-06-03;;Endereço da Sede;Rua Gomes de Carvalho, 1.996;7º andar;Vila Olímpia;São Paulo;SP;Brasil;04547006;;11;21855030;;11;21855917;marilia.nogueira@edpbr.com.br
28.195.667/0001-06;2020-01-01;2;93567;BCO ABC BRASIL S.A.;Ricardo Miguel de Moura;2019-09-16;;Endereço da Sede;Av. Cidade Jardim, 803;2º andar;Itaim Bibi;São Paulo;SP;Brasil;01453000;;11;31704655;;11;31702001;ri@abcbrasil.com.br
28.201.130/0001-01;2020-01-01;2;100131;Energisa Transmissão de Energia S/A;Deborah Coutinho Gil Nunes;2019-09-03;;Endereço da Sede;Avenida Pasteur 110, 6º andar;;Botafogo;Rio de Janeiro;RJ;Brasil;22290040;;21;21229521;;;;deborah.nunes@energisa.com.br
29.780.061/0001-09;2020-01-01;1;93003;SAO CARLOS EMPREEND E PARTICIPACOES S.A.;Fabiana Lawant;2018-01-15;;Endereço da Sede;Rua Dr. Eduardo de Souza Aranha, 153;12o andar;Vila Nova Conceição;São Paulo;SP;Brasil;04543904;;011;30485440;;011;30485420;dri@scsa.com.br
29.845.329/0001-35;2020-01-01;1;94063;Copisec Securitizadora de Créditos Financeiros S.A.;HAROLDO MONTEIRO DA SILVA FILHO;2018-02-16;;Endereço da Sede;AV. RIO BRANCO, N° 181;SALA 710;CENTRO;Rio de Janeiro;RJ;Brasil;20040007;;021;24600216;;021;25310270;ri@copisec.com.br
29.894.663/0001-89;2020-01-01;1;90568;CONSIGNADOS I COMPANHIA SECURITIZADORA CRÉDITOS FINANCEIROS;Arley Custodio Fonseca;2019-06-25;;Endereço da Sede;Avenida Santo Amaro, nº 48;1º andar, cj 12;Vila Nova Conceição;São Paulo;SP;Brasil;04506000;;011;30714475;;011;30740631;arley.fonseca@truesecuritizadora.com.br
29.978.814/0001-87;2020-01-01;3;99801;SUL AMERICA S.A.;Departamento de Relações com Investidores;2000-11-22;;Endereço da Sede;Rua Beatriz Larragoiti Lucas, n° 121;Ala Sul - 6º Andar;Cidade Nova;Rio de Janeiro;RJ;Brasil;20211903;;21;25069111;;21;25068005;ri@sulamerica.com.br
30.213.493/0001-09;2020-01-01;1;100447;TEGRA INCORPORADORA S.A.;Carlos Eduardo Moraes Calheiros;2020-01-01;;Endereço da Sede;Avenida das Nações Unidas, nº 14.261;14º andar;Morumbi;São Paulo;SP;Brasil;04794000;;11;31279200;;;;carlos.calheiros@tegraincorporadora.com.br
30.306.294/0001-45;2020-01-01;3;102871;BCO BTG PACTUAL S.A.;ri@btgpactual.com;2011-11-10;;Endereço da Sede;Praia de Botafogo, 501;5º e 6º andares;Botafogo;Rio de Janeiro;RJ;Brasil;22250040;;021;32629600;;021;32628600;ri@btgpactual.com
31.001.230/0001-07;2020-01-01;1;98798;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;21 - 3171-7000;2018-06-26;2019-10-08;Endereço da Sede;Avenida Marechal Câmara nº 160;14º andar, sala 143;Centro;Rio de Janeiro;RJ;Brasil;20020080;;21;31717000;;21;31717000;luizcarlos.leite@celeoredes.com
31.001.230/0001-07;2020-01-01;1;98798;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;Luiz Carlos Leite;2019-10-09;;Endereço da Sede;Rua do Passeio, 38 - Torre 2;Sala 1201;Centro;Rio de Janeiro;RJ;Brasil;20021290;;021;39619400;;021;39619400;luiz.leite@celeogroup.com
31.553.627/0001-01;2020-01-01;2;99938;MOBLY S.A.;Marcelo Rodrigues Marques;2020-12-03;;Endereço da Sede;Avenida das Nações Unidas, nº 16.737, Mezanino;sala 2;Várzea de Baixo;São Paulo;SP;Brasil;04730090;;11;43025085;;;;ri@mobly.com.br
31.594.055/0001-09;2020-01-01;1;91831;CONTAGEM SECURITIZADORA DE CRÉDITOS S.A.;HAROLDO MONTEIRO DA SILVA FILHO;2018-09-28;;Endereço da Sede;AV. RIO BRANCO, N° 181;SALA 710;CENTRO;Rio de Janeiro;RJ;Brasil;20040007;;021;24600216;;021;25310270;ri@copisec.com.br
31.701.408/0001-14;2020-01-01;1;100799;Athena Saúde Brasil S.A.;Camila Amorim Castro;2020-12-04;;Endereço da Sede;Avenida Dra. Ruth Cardoso;nº 8.501, 4º andar;Pinheiros;São Paulo;SP;Brasil;05425070;;11;31928620;;;;ri@athenasaude.com.br
32.161.500/0001-00;2020-01-01;3;100018;Concessionária das Rodovias Integradas do Sul S.A.;Fausto Camilotti;2020-10-08;;Endereço da Sede;Av. Paraná, nº 2435;;Navegantes;Porto Alegre;RS;Brasil;90240600;;51;33039100;;51;33039100;fausto.camilotti@grupoccr.com.br
32.681.371/0001-72;2020-01-01;3;96798;VIX LOGÍSTICA S/A;ANDRE LUIZ CHIEPPE;2020-09-01;;Endereço da Sede;Avenida Jeronimo Vervloet;345;Goibeiras;Vitória;ES;Brasil;29075140;;27;21251803;;;;ri@vix.com.br
32.681.371/0001-72;2020-01-01;3;96798;VIX LOGÍSTICA S/A;PATRICIA POUBEL CHIEPPE;2016-03-08;2020-08-31;Endereço da Sede;AV. JERONIMO VERVLOET, 345;275;GOIABEIRAS;Vitória;ES;Brasil;29075140;;27;21251427;;27;33270790;nubia@vix.com.br
32.785.497/0001-97;2020-01-01;1;92996;Natura &Co Holding S.A.;José Antonio de Almeida Filippo;2019-07-17;;Endereço da Sede;Av. Alexandre Colares, 1.188;sala A17, bloco A;Parque Anhanguera;São Paulo;SP;Brasil;05106000;;11;43899700;;;;oficios@natura.net
33.000.167/0001-01;2020-01-01;1;94263;PETROLEO BRASILEIRO S.A. PETROBRAS;Área de Relacionamento com Investidores;1956-08-21;;Endereço da Sede;Av. República do Chile;nº 65 - 18º andar;Centro;Rio de Janeiro;RJ;Brasil;20031912;;21;32241510;;21;22623678;acionistas@petrobras.com.br
33.014.556/0001-96;2020-01-01;2;99869;LOJAS AMERICANAS S.A.;Fabien Pereira Picavet;2019-06-01;;Endereço da Sede;Rua Sacadura Cabral;102;Saúde;Rio de Janeiro;RJ;Brasil;20081902;;021;22066708;;;;fabien.picavet@lasa.com.br
33.035.536/0001-00;2020-01-01;2;99690;JOAO FORTES ENGENHARIA S.A.;Thais Queiroz;2018-01-01;;Endereço da Sede;Av. das Américas, 3443;Bl.3-Loja108,102e105;Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22631003;;21;35014952;;21;35014800;ri@joaofortes.com.br
33.040.601/0001-87;2020-01-01;4;98678;MERCANTIL BRASIL FINANC S.A. C.F.I.;Larissa Araujo Costa;2020-05-04;;Endereço da Sede;Rua Rio Janeiro, nº 654;14º andar;Centro;Belo Horizonte;MG;Brasil;30160912;;31;30576234;;31;30576285;relacoescominvestidores@mercantil.com.br
33.041.260/0652-90;2020-01-01;2;99892;VIA VAREJO S.A.;Orivaldo Padilha;2019-06-26;;Endereço da Sede;Rua Samuel Klein, 83;;Centro;São Caetano do Sul;SP;Brasil;09510125;;011;42257264;;011;42257264;ri@viavarejo.com.br
33.042.730/0001-04;2020-01-01;3;97870;CIA SIDERURGICA NACIONAL;Marcelo Cunha Ribeiro;2018-03-26;;Endereço da Sede;Av. Brig. Faria Lima nº 3400;20º andar;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;30497238;;11;30497212;invrel@csn.com.br
33.050.071/0001-58;2020-01-01;1;92198;AMPLA ENERGIA E SERVICOS S.A.;Isabel Regina Alcantara;2016-08-02;;Endereço da Sede;Praça Leoni Ramos;1, bloco 1, 7ª adr;São Domingos;Niterói;RJ;Brasil;24210205;;85;34534029;;85;34534995;isabel.alcantara@enel.com
33.050.196/0001-88;2020-01-01;2;93363;CIA PAULISTA DE FORCA E LUZ;Carlos Victor Pereira Sicard Cyrino;2019-06-01;;Endereço da Sede;Rua Jorge de Figueiredo Corrêa, nº 1632;parte;Jd. Prof. Tarcília;Campinas;SP;Brasil;13087397;;019;37568458;;019;37566089;ri@cpfl.com.br
33.102.476/0001-92;2020-01-01;2;93697;MONTEIRO ARANHA S.A.;Raul Ricardo Paciello;2019-09-05;;Endereço da Sede;Av. Afrânio de Melo Franco;nº290 - SL101 - Part;Leblon;Rio de Janeiro;RJ;Brasil;22430060;;021;25550900;;;;ri@monteiroaranha.com.br
33.111.246/0001-90;2020-01-01;3;99387;TECNOSOLO ENGENHARIA S.A. - EMPRESA EM RECUPERAÇÃO JUDICIAL;LEONARDO CAVALCANTI DE MORAES CAMACHO;2017-05-27;;Endereço da Sede;RUA CONEGO FELIPE;219;TAQUARA;Rio de Janeiro;RJ;Brasil;22713010;;21;35139923;;21;34139998;d.r.i@tecnosolo.com.br
33.113.309/0001-47;2020-01-01;1;95445;VALID SOLUÇÕES S.A.;Rita Carvalho;2010-04-01;;Endereço da Sede;Av. Presidente Wilson, 231;16 andar;Centro;Rio de Janeiro;RJ;Brasil;20030905;;021;21957230;;021;21958593;ri@valid.com
33.200.049/0001-47;2020-01-01;1;95037;HOTEIS OTHON S.A. - EM RECUPERAÇÃO JUDICIAL;CARLOS EDUARDO RIPPER VIANNA FILHO;2018-08-29;;Endereço da Sede;Av Nossa Senhora de Copacabana - Nº 995;2º andar (parte);Copacabana;Rio de Janeiro;RJ;Brasil;22060001;;21;21250250;;21;21250285;drm@othon.com.br
33.228.024/0001-51;2020-01-01;1;93432;WLM PART. E COMÉRCIO DE MÁQUINAS E VEÍCULOS S.A.;Álvaro Veras do Carmo;2016-07-26;;Endereço da Sede;Praia do Flamengo nº 200;19º andar;Flamengo;Rio de Janeiro;RJ;Brasil;22210901;;21;39746572;;021;25338010;alvaro.carmo@wlm.com.br
33.256.439/0001-39;2020-01-01;2;97662;ULTRAPAR PARTICIPACOES S.A.;André Pires de Oliveira Dias;2015-07-20;2020-10-08;Endereço da Sede;Avenida Brigadeiro Luís Antônio, 1.343;8º andar;Bela Vista;São Paulo;SP;Brasil;01317910;;011;31777014;;;;invest@ultra.com.br
33.256.439/0001-39;2020-01-01;2;97662;ULTRAPAR PARTICIPACOES S.A.;Rodrigo de Almeida Pizzinatto;2020-10-09;;Endereço da Sede;Avenida Brigadeiro Luís Antônio, 1.343;8º andar;Bela Vista;São Paulo;SP;Brasil;01317910;;11;31777014;;;;invest@ultra.com.br
33.376.989/0001-91;2020-01-01;4;98550;IRB - BRASIL RESSEGUROS S.A.;Werner Romera Süffert;2020-03-05;;Endereço da Sede;Avenida Marechal Câmara;171;Centro;Rio de Janeiro;RJ;Brasil;20020901;;21;22722772;;21;22720200;gri@irbre.com
33.386.210/0001-19;2020-01-01;2;96998;SONDOTECNICA ENGENHARIA SOLOS S.A.;FABIO BERGMAN;2017-04-26;;Endereço da Sede;Rua Voluntários da Pátria, 45;8º andar;Botafogo;Rio de Janeiro;RJ;Brasil;22270900;;21;21027100;;;;sondotecnica@sondotecnica.com.br
33.412.081/0001-96;2020-01-01;4;94563;REFINARIA DE PETROLEOS MANGUINHOS S.A.;ANTONIO EDUARDO FILIPPONE DE SEIXAS;2017-07-10;2020-05-17;Endereço da Sede;Avenida Brasil;3141;Benfica;Rio de Janeiro;RJ;Brasil;20930041;;021;36135530;;021;36135530;ri@refit.com.br
33.412.081/0001-96;2020-01-01;4;94563;REFINARIA DE PETROLEOS MANGUINHOS S.A.;Paulo Henrique Oliveira de Menezes;2020-05-18;;Endereço da Sede;Avenida Brasil, 3141;n/a;Benfica;Rio de Janeiro;RJ;Brasil;20930041;;021;36135530;;021;36135530;ri@refit.com.br
33.467.572/0001-34;2020-01-01;1;91354;TEKNO S.A. - INDUSTRIA E COMERCIO;José Maria de Campos Maia Netto;2014-05-07;;Endereço da Sede;Rodovia Prefeito Aristeu Vieira Vilela, 2905;KM 181,2;Vila São José;Guaratinguetá;SP;Brasil;12522010;;12;31285035;;12;31285000;netto.maia@tekno.com.br
33.541.368/0001-16;2020-01-01;2;94561;CIA HIDRO ELÉTRICA DO SÃO FRANCISCO;Maria Augusta da Silva;2019-05-14;;Endereço da Sede;Rua Delmiro Gouveia, 333;Bloco B, Sala 117;San Martin;Recife;PE;Brasil;50761901;;81;32292348;;81;32292386;mariaas@chesf.gov.br
33.592.510/0001-54;2020-01-01;1;93651;VALE S.A.;André Figueiredo;2016-07-01;2020-04-07;Endereço da Sede;Praia de Botafogo 186;18º andar;Botafogo;Rio de Janeiro;RJ;Brasil;22250145;;21;34853900;;;;luciano.siani.pires@vale.com vale.ri@vale.com
33.592.510/0001-54;2020-01-01;1;93651;VALE S.A.;Ivan Fadel;2020-04-08;;Endereço da Sede;Praia de Botafogo, 186;18º andar;Botafogo;Rio de Janeiro;RJ;Brasil;22250145;;21;34853900;;;;luciano.siani.pires@vale.com vale.ri@vale.com
33.611.500/0001-19;2020-01-01;1;93593;GERDAU S.A.;Rodrigo dos Reis Maia;2015-01-01;;Endereço da Sede;Avenida Doutora Ruth Cardoso, nº 8.501;8º andar;Pinheiros;São Paulo;SP;Brasil;05425070;;011;30946300;;;;inform@gerdau.com.br
33.839.910/0001-11;2020-01-01;1;91193;Vivara Participações S.A.;Melina Rodrigues - Gerente de Relações com Investidores;2019-08-15;;Endereço da Sede;Rua Arquiteto Olavo Redig de Campos, n° 105;15º andar, Torre A;Brooklin Paulista;São Paulo;SP;Brasil;04711904;;11;38960555;;11;38960580;ri@vivara.com.br
33.938.119/0001-69;2020-01-01;2;95243;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;Samasse Leal;2014-04-01;;Endereço da Sede;Av. Pedro II;68 - Casarão - DIREF;São Cristóvão;Rio de Janeiro;RJ;Brasil;20941070;;021;31156565;;21;31156622;samasse@gasnatural.com
33.938.119/0001-69;2020-01-01;2;95243;CIA DISTRIB DE GAS DO RIO DE JANEIRO-CEG;Samasse Leal;2014-04-01;;Endereço da Sede;Av. Presidente Vargas nº 1001;Sala 701;Centro;Rio de Janeiro;RJ;Brasil;20071004;;021;31156565;;21;35438252;samasse@gasnaturalfenosa.com
33.958.695/0001-78;2020-01-01;2;99292;UNIPAR CARBOCLORO S.A.;Christian Eduard Carraresi Schnitzlein;2019-03-14;;Endereço da Sede;Av. Presidente Juscelino Kubitschek, 1327;22º andar;Vila Nova Conceição;São Paulo;SP;Brasil;04543011;;11;37044200;;;;ri@unipar.com
34.169.557/0001-72;2020-01-01;2;97484;BCO MERCANTIL DE INVESTIMENTOS S.A.;Larissa Araújo Costa;2020-05-04;;Endereço da Sede;RUA RIO DE JANEIRO, 654;14º ANDAR;CENTRO;Belo Horizonte;MG;Brasil;30160912;;031;30576858;;031;30576859;relacoescominvestidores@mercantil.com.br
34.169.557/0001-72;2020-01-01;2;97484;BCO MERCANTIL DE INVESTIMENTOS S.A.;Renata Teixeira Campos;2018-09-12;2020-05-03;Endereço da Sede;RUA RIO DE JANEIRO, 654;14º ANDAR;CENTRO;Belo Horizonte;MG;Brasil;30160912;;031;30576858;;031;30576859;relacoescominvestidores@mercantil.com.br
34.274.233/0001-02;2020-01-01;1;96418;PETROBRAS DISTRIBUIDORA S/A;Área de Relacionamento com Investidores;2017-12-15;;Endereço da Sede;Rua Correia Vasques nº 250;4º andar;Cidade Nova;Rio de Janeiro;RJ;Brasil;20211140;;021;23544015;;021;23544015;ri@br.com.br
35.502.310/0001-99;2020-01-01;1;99334;CS Brasil Participações e Locações S.A.;Anselmo Tolentino Soares Junior;2020-11-24;;Endereço da Sede;Avenida Saraiva, nº 400;sala 10-A;Bairro Vila Cintra;Mogi das Cruzes;SP;Brasil;08745900;;011;23777170;;11;23778701;anselmo.junior@csbrasilservicos.com.br
35.727.157/0001-06;2020-01-01;2;99210;EZ INC Incorporações Comerciais S.A.;Hugo Grassi Benevides Soares;2020-08-14;;Endereço da Sede;Avenida República do Líbano;1921;Ibirapuera;São Paulo;SP;Brasil;04501002;;11;31355959;;;;ri@ezinc.com.br
35.791.391/0001-94;2020-01-01;1;95587;QUALITY SOFTWARE S.A.;Fabio Cruz Tomo;2013-05-06;;Endereço da Sede;Cidade de Deus, sem nº;s/n;Vila Yara;Osasco;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br
36.243.187/0001-00;2020-01-01;2;96394;Consig 6 I Companhia Securitizadora de Créditos Financeiros;Arley Custodio Fonseca;2019-12-13;;Endereço da Sede;Avenida Santo Amaro, 48;1º andar cj 12;Vila Nova Conceição;São Paulo;SP;Brasil;04506000;;11;30714475;;;;financeiro@truesecuritizadora.com.br
36.542.025/0001-64;2020-01-01;2;99911;BRQ SOLUCOES EM INFORMATICA S.A.;Benjamin Ribeiro Quadros;2015-01-02;;Endereço da Sede;Rua Boa Vista, 254;9º andar;Centro;São Paulo;SP;Brasil;01014907;;11;21267020;;11;21267099;ri@brq.com
37.663.076/0001-07;2020-01-01;1;99267;AES BRASIL ENERGIA S.A.;Departamento de Relações com Investidores;2020-11-23;;Endereço da Sede;Av. Luiz Carlos Berrini, 1.376;12º Andar Torre A;Brooklin Paulista;São Paulo;SP;Brasil;04571936;;11;41974925;;;;ri.aestiete@aes.com
39.115.514/0001-28;2020-01-01;2;96759;RUMO MALHA OESTE S.A.;Gustavo Marder da Rosa;2017-10-05;;Endereço da Sede;Rua Emílio Bertolini;100;Cajuru;Curitiba;PR;Brasil;82920030;;41;21417555;;41;33656566;ir@rumolog.com
39.393.829/0001-37;2020-01-01;3;99870;HLASA PARTICIPAÇÕES S.A.;Marcelo Santos;2021-01-25;;Endereço da Sede;Avenida Almirante Barroso, 52;SL 3001 e 3002;Centro;Rio de Janeiro;RJ;Brasil;20031000;;021;22111300;;021;22111300;invest@invepar.com.br
39.393.829/0001-37;2020-01-01;3;99870;HLASA PARTICIPAÇÕES S.A.;Nilton César de Oliveira Pimentel;2020-09-23;2021-01-22;Endereço da Sede;Av. Almirante Barroso, nº 52;Sl 3001 e 3002 parte;Centro;Rio de Janeiro;RJ;Brasil;20031000;;021;22111300;;;;invest@invepar.com.br
42.150.391/0001-70;2020-01-01;1;90411;BRASKEM S.A.;PEDRO VAN LANGENDONCK TEIXEIRA DE FREITAS;2016-04-01;;Endereço da Sede;Rua Lemos Monteiro, 120;24º ANDAR;Butantã;São Paulo;SP;Brasil;05501050;;11;35769531;;11;35769532;braskem-ri@braskem.com.br
42.278.291/0001-24;2020-01-01;3;96932;LOG-IN LOGISTICA INTERMODAL S.A.;Sandra Silva Calcado;2020-08-15;;Endereço da Sede;Avenida General Justo 375;6º andar;Centro;Rio de Janeiro;RJ;Brasil;20021130;;21;21116762;;21;21116760;relacoescominvestidores@loginlogistica.com.br
42.278.473/0001-03;2020-01-01;1;92396;WIZ SOLUÇÕES E CORRETAGEM DE SEGUROS S.A.;Guilherme Aguiar;2016-09-02;;Endereço da Sede;Rua Olimpíadas, n° 66;12º andar;Vila Olímpia;São Paulo;SP;Brasil;04551000;;11;30800100;;61;34269500;ri@wizsolucoes.com.br
42.771.949/0001-35;2020-01-01;1;93783;CENTRO DE IMAGEM DIAGNOSTICOS S.A.;Frederico de Aguiar Oldani;2017-09-01;2020-05-27;Endereço da Sede;Rua Marselhesa nº 500;7º andar;Vila Mariana;São Paulo;SP;Brasil;04020060;;11;43681387;;11;43691387;ri@alliar.com
42.771.949/0001-35;2020-01-01;1;93783;CENTRO DE IMAGEM DIAGNOSTICOS S.A.;Sami Foguel;2020-05-28;;Endereço da Sede;Rua Marselhesa nº 500;7º andar;Vila Mariana;São Paulo;SP;Brasil;04020060;;11;43691387;;11;43691387;ri@alliar.com
43.283.811/0001-50;2020-01-01;2;100869;Kalunga S.A;Felipe de Albuquerque Campos;2020-01-01;;Endereço da Sede;Rua da Mooca, 766;4º e 5º andares;Mooca;São Paulo;SP;Brasil;03104010;;11;33469966;;;;ri@kalunga.com.br
