CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Contato;Data_Inicio_Contato;Data_Fim_Contato;Tipo_Endereco;Logradouro;Complemento;Bairro;Cidade;Sigla_UF;Pais;CEP;DDI_Telefone;DDD_Telefone;Telefone;DDI_Fax;DDD_Fax;Fax;Email
15.675.715/0001-11;2021-01-01;1;121047;Housi S.A.;Alexandre Elgarten Rocha;2020-08-19;;;Rua Gomes de Carvalho, n.º 1.108;18º andar;Vila Olímpia;São Paulo;SP;Brasil;04547004;;11;35884700;;11;35884700;investidores@housi.com.br
15.688.041/0001-90;2021-01-01;1;102355;MBK SECURITIZADORA SA;Marcus Amaro Oliveira Bitar Silva;2013-02-18;;Endereço da Sede;Rua Rio de Janeiro;1629;Lourdes;Belo Horizonte;MG;Brasil;30160042;;31;25339100;;31;25339100;marcus.bitar@mbkinvest.com.br
16.233.389/0001-55;2021-01-01;3;111496;Lojas Le Biscuit S.A.;Lukas Ribeiro e Ribeiro;2020-08-27;;;Avenida Mário Leal Ferreiro, n 1254;N/A;Brotas;Salvador;BA;Brasil;40285600;;71;32768000;;71;32768000;ri@lebiscuit.com.br
16.234.171/0001-15;2021-01-01;1;104935;METANOR SA METANOL DO NE;EMÍLIO SALGADO FILHO;1974-12-26;;Endereço da Sede;Rua Eteno, 1242;Pólo Petroquímico;COPEC;Camaçari;BA;Brasil;42816200;;71;36329325;;71;36329279;emilio@copenor.com.br
16.404.287/0001-55;2021-01-01;4;111686;SUZANO S.A.;Camila Silveira Martins Nogueira;2019-01-14;;;Av. Brigadeiro Faria Lima, 1355;7º andar;Pinheiros;São Paulo;SP;Brasil;01452919;;11;35039330;;11;35039046;ri@suzano.com.br
16.590.234/0001-76;2021-01-01;4;112410;AREZZO INDÚSTRIA E COMÉRCIO S.A.;Aline Ferreira Penna Peli;2018-05-22;2021-09-30;;Avenida Engenheiro Luiz Carlos Berrini, 105;3° andar;Itaim Bibi;São Paulo;SP;Brasil;04571010;;11;21324300;;11;38478971;ri@arezzo.com.br
16.590.234/0001-76;2021-01-01;4;112410;AREZZO INDÚSTRIA E COMÉRCIO S.A.;Rafael Sachete da Silva;2021-10-01;;;Avenida Engenheiro Luiz Carlos Berrini, 105;3° andar;Itain Bibi;São Paulo;SP;Brasil;04571010;;11;21324300;;11;38478971;ri@arezzo.com.br
16.614.075/0001-00;2021-01-01;2;109306;DIRECIONAL ENGENHARIA S.A.;Paulo Sousa;2012-01-01;;Endereço da Sede;Rua dos Otoni, 177;177;Santa Efigênia;Belo Horizonte;MG;Brasil;30150270;;5531;34315509;;5531;34315509;ri@direcional.com.br
16.670.085/0001-55;2021-01-01;4;112183;LOCALIZA RENT A CAR S.A.;Nora Mascarenhas Lanari;2012-11-08;;;Avenida Bernardo de Vasconcelos;377;Cachoeirinha;Belo Horizonte;MG;Brasil;31150000;;31;32477024;;31;32477755;ri@localiza.com
16.676.520/0001-59;2021-01-01;4;109477;HOSPITAL MATER DEI S.A.;Rafael Cordeiro Cardoso;2021-02-10;;Endereço da Sede;Rua Mato Grosso;nº 1100;Santo Agostinho;Belo Horizonte;MG;Brasil;30190081;;31;33399597;;;;rafael.cordeiro@materdei.com.br
16.811.931/0001-00;2021-01-01;2;106419;ALPHAVILLE S.A.;Guilherme de Puppi e Silva;2020-07-20;;Endereço da Sede;Avenida Doutora Ruth Cardoso, 8501;4º andar;Pinheiros;São Paulo;SP;Brasil;05425070;;11;30305114;;;;ri@alphaville.com.br e gpuppi@alphaville.com.br
16.922.038/0001-51;2021-01-01;6;112303;ENJOEI S.A.;Guilherme Soares Almeida;2021-10-01;;;Alameda Rio Negro, nº 503, Cj. 2301;23º Andar;Alphaville;Barueri;SP;Brasil;06454000;;11;31974884;;11;31974884;ri@enjoei.com.br
16.922.038/0001-51;2021-01-01;6;112303;ENJOEI S.A.;Marcos Antonio Pinheiro Filho;2021-01-11;2021-09-30;;Alameda Rio Negro, nº 503, Cj. 2301;23º Andar;Alphaville;Barueri;SP;Brasil;06454000;;11;31974884;;11;31974884;ri@enjoei.com.br
17.155.730/0001-64;2021-01-01;1;103779;CIA ENERGETICA DE MINAS GERAIS - CEMIG;Antônio Carlos Vélez Braga;2011-03-01;;Endereço da Sede;Avenida Barbacena, 1200;16º Andar/B1;Santo Agostinho;Belo Horizonte;MG;Brasil;30190131;;031;35065024;;031;35065026;velez@cemig.com.br
17.155.730/0001-64;2021-01-01;1;103779;CIA ENERGETICA DE MINAS GERAIS - CEMIG;Antônio Carlos Vélez Braga;2011-03-01;;Endereço da Sede;Avenida Barbacena, 1200;5º Andar/B1;Santo Agostinho;Belo Horizonte;MG;Brasil;30190131;;031;35065024;;031;35065026;velez@cemig.com.br
17.159.229/0001-76;2021-01-01;2;108296;LABORATÓRIO TEUTO BRASILEIRO S.A.;Luiz Alberto Lyra Pinheiro;2021-02-18;;Endereço da Sede;VP 7D, Módulo 11 Quadra 13;;Distrito Industrial;Anápolis;GO;Brasil;75132901;;62;33102017;;;;ri@teuto.com.br
17.161.241/0001-15;2021-01-01;1;100207;MINASMAQUINAS S.A.;KILDAIRE A. ROCHA GOMES;1991-01-15;;Endereço da Sede;BR 381 - ROD. FERNÃO DIAS, KM 2, Nº 2211;;BANDEIRANTES;Contagem;MG;Brasil;32240090;;031;33691700;;031;33691750;ri@minasmaquinas.com.br
17.184.037/0001-10;2021-01-01;4;111954;BCO MERCANTIL DO BRASIL S.A.;João Pedro Franco de Sad;2021-01-04;2021-05-16;;Rua Rio de Janeiro, 654;6º andar;Centro;Belo Horizonte;MG;Brasil;30160912;;31;30576210;;31;32727406;relacoescominvestidores@mercantil.com.br
17.184.037/0001-10;2021-01-01;4;111954;BCO MERCANTIL DO BRASIL S.A.;Larissa Araujo Costa;2021-05-17;;;Rua Rio de Janeiro, 654;14º andar;Centro;Belo Horizonte;MG;Brasil;30160912;;031;30576752;;031;30576752;acionistas@mercantil.com.br
17.184.037/0001-10;2021-01-01;4;111954;BCO MERCANTIL DO BRASIL S.A.;Larissa Araujo Costa;2020-05-04;2020-12-11;;RUA RIO DE JANEIRO, 654;14º ANDAR;CENTRO;Belo Horizonte;MG;Brasil;30160912;;031;30576234;;031;30576285;relacoescominvestidores@mercantil.com.br
17.245.234/0001-00;2021-01-01;1;104197;CIA FIACAO TECIDOS CEDRO CACHOEIRA;Sérgio Gilberto de Oliveira;2015-02-01;;Endereço da Sede;Rua Paraíba, 330;8º Andar;Funcionários;Belo Horizonte;MG;Brasil;30130917;;31;32355025;;31;32355147;ri@cedro.ind.br
17.281.106/0001-03;2021-01-01;3;108451;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Carlos Augusto Botrel Berto;2019-08-05;;Endereço da Sede;Rua Mar de Espanha;525;Santo Antônio;Belo Horizonte;MG;Brasil;30330900;;031;32502015;;031;32502015;ri@copasa.com.br
17.314.329/0001-20;2021-01-01;3;109061;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;Alexandre de Jesus Santoro;2021-07-16;2021-10-15;Endereço da Sede;Avenida Doutora Ruth Cardoso, 4777, 12º andar;conjunto A;Jd Univ. Pinheiros;São Paulo;SP;Brasil;05477902;;5511;30419500;;5511;30343204;ri@internationalmealcompany.com
17.314.329/0001-20;2021-01-01;3;109061;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;Rafael Bossolani;2021-10-17;;Endereço da Sede;Avenida Doutora Ruth Cardoso, 4777, 12º andar;conjunto A;Jd Univ. Pinheiros;São Paulo;SP;Brasil;05477902;;5511;30419500;;5511;30343204;ri@internationalmealcompany.com
17.344.597/0001-94;2021-01-01;2;112758;BB SEGURIDADE PARTICIPAÇÕES S.A.;Rafael Augusto Sperendio;2020-12-08;;;Rua Alexandre Dumas, 1671;Térreo, Ala B;Chácara Sto Antônio;São Paulo;SP;Brasil;04717903;;11;42970730;;11;35383882;ri@bbseg.com.br
17.359.233/0001-88;2021-01-01;1;110686;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;Alberto Portugal Milward de Azevedo;2021-12-06;;;Via Municipal Manoel Jacinto Coelho Jr., S/N;;Tapera;Contagem;MG;Brasil;32150245;;31;33590947;;;;ri@tambasa.com.br
17.359.233/0001-88;2021-01-01;1;110686;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;Alberto Portugal Milward de Azevedo;2021-12-06;;;Via Municipal Manoel Jacinto Coelho Jr., S/N;;Tapera;Contagem;MG;Brasil;32150245;;31;33590947;;;;ri@tambasa.com.br
17.359.233/0001-88;2021-01-01;1;110686;TECIDOS E ARMARINHOS MIGUEL BARTOLOMEU S.A.;Alberto Portugal Milward de Azevedo;2021-12-06;;Endereço da Sede;Via Municipal Manoel Jacinto Coelho Jr., S/N;;Tapera;Contagem;MG;Brasil;32060514;;31;33590947;;;;ri@tambasa.com.br
17.943.792/0001-30;2021-01-01;2;110130;FULWOOD S.A.;Gilson Schilis;2021-08-30;;Endereço da Sede;Rua Funchal nº 375;conjunto 41, sala 09;Vila Olímpia;São Paulo;SP;Brasil;04551060;;11;23442999;;;;ri@fulwood.com.br
18.174.270/0001-84;2021-01-01;3;112886;Dotz S.A.;Otávio Augusto Gomes de Araújo;2021-02-18;;;Rua Joaquim Floriano, 533;15º andar;Itaim Bibi;São Paulo;SP;Brasil;04534011;;11;37369520;;;;ri@dotz.com
18.328.118/0001-09;2021-01-01;3;112871;Pet Center Comércio e Participações S.A.;Aline Ferreira Penna Peli;2021-10-01;;;Rua Doutor Miguel Paulo Capalbo, 135;Setor jurídico;Pari;São Paulo;SP;Brasil;03035040;;11;34346816;;;;ri@petz.com.br
18.328.118/0001-09;2021-01-01;3;112871;Pet Center Comércio e Participações S.A.;Diogo Ugayama Bassi;2020-02-18;2021-09-30;;Rua Guarantã, 555/587;Sala 1;Pari;São Paulo;SP;Brasil;03035050;;11;34346816;;;;ri@petz.com.br
18.483.666/0001-03;2021-01-01;4;112857;Humberg Agribrasil Comércio e Exportação de Grãos S.A.;Frederico José Humberg;2020-12-31;;;Rua Joaquim Floriano, 960;3º andar;Itaim Bibi;São Paulo;SP;Brasil;04534004;;11;27140800;;;;ri@agribrasil.net
18.494.485/0001-82;2021-01-01;1;104968;PORTO SUDESTE V.M. S.A.;Thiago Semião Roldão;2020-11-03;;Endereço da Sede;Rua Felix Lopes Coelho, nº 222, lote 5 ao 20;(parte);Ilha da Madeira;Itaguaí;RJ;Brasil;23826580;;21;36095996;;21;22269201;investor.relations@portosudeste.com
18.593.815/0001-97;2021-01-01;1;103547;PRINER SERVIÇOS INDUSTRIAIS S.A.;Aline Rodrigues Santos;2021-03-08;;Endereço da Sede;Av. Geremário Dantas, nº 1.400, 2º andar;lojas 249 a 267;FreguesiaJacarepagua;Rio de Janeiro;RJ;Brasil;22760401;;021;35443100;;021;35443100;ri@priner.com.br
18.593.815/0001-97;2021-01-01;1;103547;PRINER SERVIÇOS INDUSTRIAIS S.A.;Felipe Fontes;2020-03-02;2021-03-05;Endereço da Sede;Avenida Geremário Dantas 1400, 2º andar;lojas 249 a 267;Freguesia;Rio de Janeiro;RJ;Brasil;22760401;;021;35443100;;021;35443100;ri@priner.com.br
18.903.785/0001-78;2021-01-01;3;112479;HOLDING DO ARAGUAIA S.A.;Carlos Eduardo Auchewski Xisto;2021-07-17;;;Rua Gomes de Carvalho, nº 1.510;Conjuntos 31/32;Vila Olímpia;São Paulo;SP;Brasil;04547005;;11;37872683;;11;37872668;invest@ecorodovias.com.br
19.276.528/0001-16;2021-01-01;2;112727;BCBF Participações S.A.;Glauco Desiderio;2019-05-14;;;Avenida Paulista, nº 867, 8º andar;Conjunto 81, Sala A;Bela Vista;São Paulo;SP;Brasil;01311100;;11;31559276;;11;31551766;ribcbf@intermedica.com.br
19.378.769/0001-76;2021-01-01;1;103878;INSTITUTO HERMES PARDINI S.A.;Carlos Augusto Biehl;2020-11-16;;Endereço da Sede;Avenida das Nações;2448;Distrito Industrial;Vespasiano;MG;Brasil;33203003;;31;36294503;;;;ri@grupopardini.com.br
19.378.769/0001-76;2021-01-01;1;103878;INSTITUTO HERMES PARDINI S.A.;Matheus de Ávila Ferreira Torga;2019-10-01;2020-09-03;Endereço da Sede;Avenida das Nações;2448;Distrito Industrial;Vespasiano;MG;Brasil;33200000;;;;;;;
19.403.252/0001-90;2021-01-01;6;113259;EMCCAMP RESIDENCIAL S.A.;André Alves Avelar;2022-02-22;;;Rua Gonçalves Dias, nº 744;;Funcionários;Belo Horizonte;MG;Brasil;30140091;;31;35267455;;;;ri@emccamp.com.br
19.403.252/0001-90;2021-01-01;6;113259;EMCCAMP RESIDENCIAL S.A.;Caio Felizola +55 11 99212-6956;2020-06-30;2021-08-24;;Rua Gonçalves Dias;nº 744;Funcionários;Belo Horizonte;MG;Brasil;30140091;;31;35267455;;;;ri@emccamp.com.br
19.403.252/0001-90;2021-01-01;6;113259;EMCCAMP RESIDENCIAL S.A.;RÉGIS PINHEIRO DE CAMPOS;2021-08-25;2022-02-21;;Rua Gonçalves Dias;nº 744;Funcionários;Belo Horizonte;MG;Brasil;30140091;;31;35267455;;;;ri@emccamp.com.br
19.526.748/0001-50;2021-01-01;1;103772;CIA INDUSTRIAL CATAGUASES;Suellen de Paula Novais;2021-01-01;;Endereço da Sede;Praça José Inácio Peixoto;28;Vila Tereza;Cataguases;MG;Brasil;36772900;;32;34222211;;32;34211382;suellen.novais@cataguases.com.br
19.527.586/0001-75;2021-01-01;1;105203;COMPANHIA ENERGÉTICA SINOP S/A;Vera Lúcia Rett Carreira;2019-11-07;;Endereço da Sede;Avenida dos Flamboyants, 684;;Jardim Botânico;Sinop;MT;Brasil;78556024;;66;35209500;;;;ri@sinopenergia.com.br
19.527.639/0001-58;2021-01-01;3;111657;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGIA S/A;Deborah Coutinho Gil Nunes;2019-09-03;;;Praia de Botafogo, n.º 228/13º andar;Ed.Argentina;Botafogo;Rio de Janeiro;RJ;Brasil;22250906;;21;21229521;;;;deborah.nunes@energisa.com.br
19.642.306/0001-70;2021-01-01;2;114599;CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.;Heitor de Souza Pires;2020-04-07;;;Av. Zila Correa Machado, 5600;-;Bairro Moreninha;Campo Grande;MS;Brasil;79065660;;67;33579100;;67;33579100;cvm.msvia@grupoccr.com.br
19.726.048/0001-00;2021-01-01;5;104704;CONCESSIONÁRIA BR-040 S.A.;Hugo Miguel Varela Repolho;2021-05-13;;Endereço da Sede;Avenida Almirante Barroso, nº 52;Sl 3001 e 3002;Centro;Rio de Janeiro;RJ;Brasil;20031000;;021;22111300;;021;22111300;DRI@lamsa.com.br
19.726.048/0001-00;2021-01-01;5;104704;CONCESSIONÁRIA BR-040 S.A.;Marcelo Santos;2021-01-25;2021-05-12;Endereço da Sede;Avenida Almirante Barroso, 52;SL 3001 e 3002;Centro;Rio de Janeiro;RJ;Brasil;20031000;;021;22111300;;021;22111300;ri@via040.invepar.com.br
19.796.586/0001-70;2021-01-01;4;112401;BRISANET PARTICIPAÇÕES S.A.;Luciana Paulo Ferreira;2021-05-31;;;Rodovia CE-138, Km14, Est Carrossal Brisa 1Km, Portão A;Préd1 Ent2 1And Sl1;Carrossal Brisa;Cruzeiro do Sul;AC;Brasil;63460000;;88;21500288;;;;falecomri@grupobrisanet.com.br
19.853.511/0001-84;2021-01-01;1;105222;Notre Dame Intermédica Participações S.A.;Glauco Desiderio;2017-04-25;;Endereço da Sede;Avenida Paulista, 867, 8º andar;Conjunto 82, Sala A;Bela Vista;São Paulo;SP;Brasil;01311100;;11;31559276;;11;31551766;ri@intermedica.com.br
20.247.322/0001-47;2021-01-01;3;111484;ALLIED TECNOLOGIA S.A.;Luís Gustavo Ferraz Antunes;2020-02-03;;;Av. das Nações Unidas, 12995;22º e 23º andares;Brooklin Paulista;São Paulo;SP;Brasil;04578911;;11;55039999;;;;ri@alliedbrasil.com.br
20.258.278/0001-70;2021-01-01;1;100417;OURO FINO SAUDE ANIMAL PARTICIPACOES S.A.;Kleber Cesar Silveira Gomes;2016-06-27;;Endereço da Sede;Rodovia Anhanguera, SP 330, KM 298, Bloco C, 2º andar;Sala CCS 210;Distrito Industrial;Cravinhos;SP;Brasil;14140000;;16;35182000;;16;35182000;ri@ourofino.com
20.514.555/0001-69;2021-01-01;1;110875;Esperanza Transmissora de Energia S.A.;Daniel Araujo do Pinho;2022-01-13;;;Rua Dr. Renato Paes de Barros, 955 - Conj. Com. nº;102, 111 e 112, sl01;Itaim Bibi;São Paulo;SP;Brasil;04530001;;11;25402571;;;;quantum@canalconfidencial.com.br
20.514.555/0001-69;2021-01-01;1;110875;Esperanza Transmissora de Energia S.A.;Daniel Araujo do Pinho;2022-01-13;;;Rua Dr. Renato Paes de Barros, 955 - Conj. Com. nº;102, 111 e 112, sl01;Itaim Bibi;São Paulo;SP;Brasil;04530001;;0800;7770772;;;;quantum@canalconfidencial.com.br
20.514.555/0001-69;2021-01-01;1;110875;Esperanza Transmissora de Energia S.A.;Daniel Araujo do Pinho;2022-01-13;;;Rua Dr. Renato Paes de Barros, 955 - Conj. Com. nº;102, 111 e 112, sl01;Itaim Bibi;São Paulo;SP;Brasil;04530001;;11;25402571;;;;quantum@canalconfidencial.com.br
20.514.555/0001-69;2021-01-01;1;110875;Esperanza Transmissora de Energia S.A.;Juan-Gabriel Lopez Moreno;2021-12-06;;Endereço da Sede;Rua Dr. Renato Paes de Barros, 955 - Conj. Com. nº;102, 111 e 112, sl01;Itaim Bibi;São Paulo;SP;Brasil;04530001;;0800;7770772;;;;quantum@canalconfidencial.com.br
20.514.590/0001-88;2021-01-01;1;110877;Odoyá Transmissora de Energia S.A.;Daniel Araujo do Pinho;2022-01-13;;;Rua Dr. Renato Paes de Barros, 955 - Conj. Com. nº;102, 111 e 112, sl02;Itaim Bibi;São Paulo;SP;Brasil;04530001;;0800;7770772;;;;quantum@canalconfidencial.com.br
20.514.590/0001-88;2021-01-01;1;110877;Odoyá Transmissora de Energia S.A.;Juan-Gabriel Lopez Moreno;2021-12-06;;Endereço da Sede;Rua Dr. Renato Paes de Barros, 955 - Conj. Com. nº;102, 111 e 112, sl02;Itaim Bibi;São Paulo;SP;Brasil;04530001;;0800;7770772;;;;quantum@canalconfidencial.com.br
20.553.221/0001-02;2021-01-01;2;111111;TROCAFONE S.A.;Armando Mosin Neto;2021-06-01;;;Avenida Embaixador Macedo Soares, nº 10.735;Galpão 20;Parque Res. da Lapa;São Paulo;SP;Brasil;05095035;;11;35888870;;;;armando.mosin@trocafone.com / ri@trocafone.com
21.110.778/0001-23;2021-01-01;5;111262;OLIVEIRA TRUST S.A.;Alexandre Lodi de Oliveira;2021-04-29;;;Av. das Américas, nº 3.434, Bloco 07;Sala 202 (parte);Barra da Tijuca;Rio de Janeiro;RJ;Brasil;22640102;;21;35140000;;;;ri@oliveiratrust.com.br
21.240.146/0001-84;2021-01-01;2;111142;Agrogalaxy Participações S.A.;José Maurício Mora Puliti;2020-12-18;;;Avenida Cidade Jardim, 803, 6º andar, conj. 62;sala 3B;Itaim Bibi;São Paulo;SP;Brasil;01453000;;11;955799254;;00;;ri@agrogalaxy.com.br
21.255.567/0001-89;2021-01-01;1;99944;CIA TECIDOS SANTANENSE;João Batista da Cunha Bomfim;2008-04-30;;Endereço da Sede;Avenida paulista 1754;2 sobreloja;Cerqueira César;São Paulo;SP;Brasil;01310200;;11;21454412;;11;21454581;JOAO.BOMFIM@COTEMINAS.COM.BR
21.314.559/0001-66;2021-01-01;1;105670;MOVIDA PARTICIPACOES SA;Banco Bradesco - Hamilton Jose de Brito;2015-12-02;;Endereço da Sede;Cidade de Deus, sem nº, Prédio Amarelo;;Vila Yara;São Paulo;SP;Brasil;06029900;;11;36849441;;11;36843811;4010.acoes@bradesco.com.br
21.314.559/0001-66;2021-01-01;1;105670;MOVIDA PARTICIPACOES SA;Banco Bradesco - Hamilton Jose de Brito;2015-12-02;;Endereço da Sede;Rua Doutor Renato Paes de Barros, 1017;Conjunto 91;Itaim Bibi;São Paulo;SP;Brasil;04530001;;11;31544000;;11;23777836;ri@movida.com.br
21.389.501/0001-81;2021-01-01;1;105395;Compass Gás e Energia S.A.;Rafael Bergman;2020-07-29;;Endereço da Sede;Avenida Brigadeiro Faria Lima, nº 4.100;16º andar, Sala 24;Itaim Bibi;São Paulo;SP;Brasil;04538132;;11;38979797;;11;;RI@compassbr.com
21.414.457/0001-12;2021-01-01;2;103880;LEADS CIA. SECURITIZADORA;Antonio Carlos Amâncio;2020-07-28;2021-04-29;Endereço da Sede;RUA IGUATEMI, 192 - 5º ANDAR;CONJUNTO 51;ITAIM BIBI;São Paulo;SP;Brasil;01451010;;11;45504624;;11;45504624;antonio.amancio@impactoservices.com.br
21.414.457/0001-12;2021-01-01;2;103880;LEADS CIA. SECURITIZADORA;Julia Grasiela de Oliveira Saito;2021-04-30;;;;;;;;;;;;;;;;
21.610.416/0001-00;2021-01-01;1;105029;FORTUNATO SECURITIZADORA S/A;Sérgio Fortunato;2014-10-29;;Endereço da Sede;Rua Agente Gomes, 258;AP 202;Jardim;São Paulo;SP;Brasil;02040090;;11;23851412;;11;23851412;sergio@fortunatosecuritizadora.com.br
21.728.083/0001-00;2021-01-01;2;112850;Transmissora José Maria de Macedo de Eletricidade S.A.;Daniel Araujo do Pinho;2022-01-13;;;Rua Dr. Renato Paes de Barros, 955 - Conj. Com. nº;102, 111 e 112, sl03;Itaim Bibi;São Paulo;SP;Brasil;04530001;;11;25402571;;;;ri.jmm@quantumbrt.com
21.948.105/0001-47;2021-01-01;1;116495;BTGI QUARTZO PARTICIPAÇÕES S/A;Edwyn Neves;2015-05-20;;;Rua Consolação, 2824;2º andar, Conj.21;Cerqueira Cesar;São Paulo;SP;Brasil;01416001;;11;33832000;;11;33832001;OL-DRI-QUARTZO@btgpactual.com
21.976.484/0001-89;2021-01-01;1;104820;RUGE SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.;Sandro Weinfeld Reiss;2018-07-02;;Endereço da Sede;Rua Cardeal Arcoverde, 2.365;7º andar;Pinheiros;São Paulo;SP;Brasil;05407003;;11;33851800;;;;ri@rugesec.com.br
21.976.510/0001-79;2021-01-01;1;116524;BTGI SAFIRA PARTICIPAÇÕES S/A;Edwyn Neves;2015-05-20;;;Rua da Consolação, 2825;2o andar, conj. 21;Cerqueira César;São Paulo;SP;Brasil;01416001;;11;33832000;;11;33832001;OL-DRI-Safira@btgpactual.com
22.261.473/0001-85;2021-01-01;3;109465;COMPANHIA DE GÁS DE MINAS GERAIS - GASMIG;Rodrigo Assis Cardoso;2021-11-01;;;Avenida Barbacena, 1200;7º andar;Santo Agostinho;Belo Horizonte;MG;Brasil;30190131;;31;32651000;;31;32651000;rodrigo.cardoso@gasmig.com.br
22.266.175/0001-88;2021-01-01;2;113658;FERTILIZANTES HERINGER S.A. - EM RECUPERAÇÃO JUDICIAL;Dalton Carlos Heringer;2019-02-01;;;Avenida Irene Karcher, 620;n/a;Betel;Paulínia;SP;Brasil;13148906;;19;33222313;;19;33222200;ri@heringer.com.br
22.495.265/0001-40;2021-01-01;1;105158;SENECA COMPANHIA SECURITIZADORA;Luiz Malucelli Neto;2015-04-15;;Endereço da Sede;R PADRE ANCHIETA;303;MERCES;Curitiba;PR;Brasil;80410030;;41;32536769;;41;32536769;senecacia@gmail.com
22.543.331/0001-00;2021-01-01;2;110522;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;Eduardo Costa Oliveira;2020-07-01;;;SAUS Quadra 3 Bloco E;3º andar;Asa Sul;Brasília;DF;Brasil;70070030;;61;35216673;;61;35216673;dirif@caixa.gov.br
22.677.520/0001-76;2021-01-01;2;103426;CIA TECIDOS NORTE DE MINAS COTEMINAS;João Bastista da Cunha Bomfim;2007-04-30;;Endereço da Sede;Avenida paulista 1754;2 sobreloja;Cerqueira César;São Paulo;SP;Brasil;01310200;;11;21454412;;11;21454581;JOAO.BOMFIM@COTEMINAS.COM.BR
22.902.694/0001-95;2021-01-01;1;110698;Self It Academias Holding S.A.;Vinícius Vilaça Bezerra Mendonça;2021-12-10;;Endereço da Sede;Avenida Antônio de Góes, nº 275;Sala 1.901;Bairro Pina;Recife;PE;Brasil;51110000;;81;30365757;;;;ri@selfitacademias.com.br
23.096.269/0001-19;2021-01-01;2;108945;Rio Parana Energia S.A.;Kelly Cristine Barna;2021-10-06;;Endereço da Sede;Rua Funchal, nº 418;4º andar - ETowers;Vila Olímpia;São Paulo;SP;Brasil;04551060;;11;950533669;;11;55013573;BR_DiretorRI@ctgbr.com.br
23.096.269/0001-19;2021-01-01;2;108945;Rio Parana Energia S.A.;Patricio Martins;2019-04-01;2021-10-05;Endereço da Sede;Rua Funchal, nº 418;4º andar - ETowers;Vila Olímpia;São Paulo;SP;Brasil;04551060;;11;55013426;;11;55013573;patricio.martins@ctgbr.com.br
23.236.821/0001-27;2021-01-01;1;105486;PATRIMAR ENGENHARIA S.A.;Diretor de Relação com Investidores;2020-08-05;;Endereço da Sede;Rodovia Stael Mary Bicalho Motta Magalhaes;nº 521, sala 1.701;Bairro Belvedere;Belo Horizonte;MG;Brasil;30320760;;31;32540310;;31;32540310;ri@patrimar.com.br
23.373.000/0001-32;2021-01-01;1;105267;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;Gustavo Henrique Paganoto Moscatelli;2018-10-30;;Endereço da Sede;Rua Doutor Renato Paes de Barros, 1017;9º andar;Itaim Bibi;São Paulo;SP;Brasil;04530001;;11;31521002;;;;ri@grupovamos.com.br
23.438.929/0001-00;2021-01-01;3;112843;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;Karlis Jonatan Kruklis;2020-08-14;2021-10-10;;Rua Bandeira Paulista, nº 726;19º andar, conj 191;Itaim Bibi;São Paulo;SP;Brasil;04532002;;19;996453259;;;;ri@conexaofibra.com.br
23.438.929/0001-00;2021-01-01;3;112843;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;Marcus Vinicius Varotti;2021-10-11;;;Rua Bandeira Paulista, nº 726;19º andar, conj 191;Itaim Bibi;São Paulo;SP;Brasil;04532002;;11;966988896;;;;ri@conexaofibra.com.br
23.864.409/0001-51;2021-01-01;2;113015;HOLDING VERZANI E SANDRINI S.A.;Jorge Azer Maluf Neto;2021-10-15;;;Rua Marina, nº 487, 2º andar;sala 2;Campestre;Santo André;SP;Brasil;09070510;;11;44283005;;11;44283005;ri@verzani.com.br
24.230.275/0001-80;2021-01-01;2;112445;Plano & Plano Desenvolvimento Imobiliário S.A.;João Luis Ramos Hopp;2020-07-17;;;Rua Samuel Morse, nº74;Conjunto 132, parte;Brooklin;São Paulo;SP;Brasil;04576060;;11;40957332;;;;joao.hopp@planoeplano.com.br
24.410.913/0001-44;2021-01-01;2;110650;NU HOLDINGS LTD.;Guilherme Marques do Lago;2021-09-06;;Endereço da Sede;Rua Capote Valente;n° 39;Pinheiros;São Paulo;SP;Brasil;05409000;;11;40200185;;;;ir@nubank.com.br
24.624.490/0001-65;2021-01-01;1;105452;ARGO TRANSMISSÃO DE ENERGIA S/A;Paulo Heli Alves Ferreira;2020-07-14;;Endereço da Sede;Rua Tabapuã, 841;5º ANDAR CJ 51;ITAIM;São Paulo;SP;Brasil;04533013;;11;38108760;;11;38108760;juridico@argoenergia.com.br
24.624.551/0001-94;2021-01-01;1;105439;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A;Paulo Heli Alves Ferreira;2020-07-14;;Endereço da Sede;Rua Tabapuã, 841;5º ANDAR CJ 51;ITAIM;São Paulo;SP;Brasil;04533013;;11;38108760;;11;38108760;juridico@argoenergia.com.br
