CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Plano_Recompra;Data_Deliberacao;Data_Inicio_Recompra;Data_Fim_Recompra;Valor_Reserva_Disponivel_Recompra;Outras_Caracteristicas_Importantes
08.343.492/0001-20;2021-01-01;12;115303;MRV ENGENHARIA E PARTICIPACOES S.A.;41868;2014-03-17;2014-03-18;2015-03-17;774348000.00;1) as operações ocorrerão em bolsa, a preços de mercado, sob a intermediação do SANTANDER CCVM S/A, com sede na Avenida Presidente Juscelino Kubitschek, 2.041, 2.235 parte - 24º andar - São Paulo/SP CREDIT SUISSE BRASIL S.A. CTVM, com sede na Avenida Brigadeiro Faria Lima, 3.064 13° andar - São Paulo/SP BRADESCO S.A. CTVM, com sede na Avenida Paulista, 1.450 7º andar - São Paulo/SP BTG PACTUAL CTVM S.A., com sede na Avenida Brigadeiro Faria Lima, 3.729 10° andar - parte - São Paulo/SP ITAÚ CV S/A, com sede na Avenida Brigadeiro Faria Lima, 3.400 10° andar - São Paulo/SP FLOW CCTVM, com sede na Rua Joaquim Floriano, 100 conjunto 121 - São Paulo/SP e H.H. PICCHIONI S.A. CCVM, com sede na Avenida Bernardo Monteiro, 1.539 - Belo Horizonte/MG e sem redução do capital social, mediante a utilização de recursos de reserva de lucros ou de capital disponíveis ("Reservas Disponíveis"), e terão o objetivo de maximizar a geração de valor para os acionistas(2) a soma do preço total das Ações adquiridas com o resultado da multiplicação entre a quantidade de Ações pelo respectivo preço não ultrapassará as Reservas Disponíveis
08.343.492/0001-20;2021-01-01;12;115303;MRV ENGENHARIA E PARTICIPACOES S.A.;41869;2012-07-09;2012-08-10;2014-08-09;686778000.00;(1) as operações ocorrerão em bolsa, a preços de mercado, sob a intermediação do SANTANDER CCVM S/A, com sede na Avenida Presidente Juscelino Kubitschek, 2.041, 2.235 parte - 24º andar - São Paulo/SP CREDIT SUISSE BRASIL S.A. CTVM, com sede na Avenida Brigadeiro Faria Lima, 3.064 13° andar - São Paulo/SP BRADESCO S.A. CTVM, com sede na Avenida Paulista, 1.450 7º andar - São Paulo/SP BTG PACTUAL CTVM S.A., com sede na Avenida Brigadeiro Faria Lima, 3.729 10° andar - parte - São Paulo/SP ITAÚ CV S/A, com sede na Avenida Brigadeiro Faria Lima, 3.400 10° andar - São Paulo/SP FLOW CCTVM, com sede na Rua Joaquim Floriano, 100 conjunto 121 - São Paulo/SP e H.H. PICCHIONI S.A. CCVM, com sede na Avenida Bernardo Monteiro, 1.539 - Belo Horizonte/MG e sem redução do capital social, mediante a utilização de recursos de reserva de lucros ou de capital disponíveis, e terão o objetivo de maximizar a geração de valor para os acionistas (2) a soma do preço total das Ações adquiridas com o resultado da multiplicação entre a quantidade de Ações pelo respectivo preço não ultrapassará as Reservas Disponíveis (3) a quantidade de ações aprovada é de até 10.000.000 de ações ordinárias de emissão da Companhia, deduzida da quantidade de ações recomprada no programa de recompra vigente entre as datas de 9 de julho de 2012 e seu vencimento em 9 de agosto de 2012 (4) em 18 de junho de 2013 a Reunião do Conselho de Administração prorrogou por mais 365 dias a partir de 10 de agosto de 2013 o programa de recompra de ações, aprovado na Reunião do Conselho de Administração de 09 de julho de 2012. O Conselho de Administração consignou que é de 8.580.000 a quantidade máxima de ações, deduzida a quantidade de ações recompradas no programa de recompra vigente entre as datas de 18 de junho de e 09 de agosto de 2013.(5) em 17 de março de 2014 a Reunião do Conselho de Administração cancelou o programa de recompra de ações que havia sido prorrogado em reunião do Conselho de Administração em 18 de junho de 2013, cujo saldo disponível para recompra na presente data era de 2.234.900 (dois milhões, duzentos e trinta e quatro mil e novecentas) ações.
08.574.411/0001-00;2021-01-01;2;114455;PRÁTICA PRODUTOS S.A.;41672;2018-08-31;2018-08-31;2018-08-31;8400000.00;Resgate das ações da acionista MNF
08.801.621/0001-86;2021-01-01;12;115487;SYN PROP & TECH S.A.;41879;2020-08-06;2020-08-10;2020-10-22;238168678.03;Objetivo da Companhia com o Programa de Recompra é a aquisição de ações ordinárias, nominativas, escriturais e sem valor nominal de emissão da Companhia a fim de: (i) buscar gerar valor para os acionistas, também através da administração eficiente da estrutura de capital da Companhia, combinando recompras de ações e distribuições de proventos por ação (ii) buscar maximizar o retorno dos acionistas, dado que na visão da Companhia o valor atual de suas ações não reflete o real valor dos seus ativos combinado com a perspectiva de rentabilidade e geração de resultados futuros.
08.801.621/0001-86;2021-01-01;12;115487;SYN PROP & TECH S.A.;41880;2020-03-12;2020-03-13;2020-06-12;238168678.03;Objetivo da Companhia com o Programa de Recompra é a aquisição de ações ordinárias, nominativas, escriturais e sem valor nominal de emissão da Companhia a fim de: (i) buscar gerar valor para os acionistas, também através da administração eficiente da estrutura de capital da Companhia, combinando recompras de ações e distribuições de proventos por ação (ii) buscar maximizar o retorno dos acionistas, dado que na visão da Companhia o valor atual de suas ações não reflete o real valor dos seus ativos combinado com a perspectiva de rentabilidade e geração de resultados futuros.
08.811.643/0001-27;2021-01-01;4;119752;TRISUL S.A.;44034;2021-03-10;2021-03-10;2022-03-10;0.00;Em reunião realizada em 10 de março de 2021, o Conselho de Administração cancelou o programa de recompra de ações aprovado em reunião do Conselho de Administração de 18 de março de 2020 e aprovou novo plano de recompra de ações de emissão da Companhia, objetivado a aquisição de ações para manutenção em tesouraria ou posterior cancelamento, com o objetivo de promover a aplicação de forma eficiente dos recursos da Companhia disponíveis em caixa, visando maximizar a geração de valor para os acionistas da Companhia. O plano previa a aquisição de até 5.000.000 ações ordinárias, nominativas, escriturais e sem valor nominal que representam aproximadamente 6,3% das ações em circulação no mercado. O programa de recompra foi implementado com a intermediação de Bradesco S/A Corretora de Títulos e Valores Mobiliários, com sede na cidade de São Paulo, Estado de São Paulo, na Av. Brigadeiro Faria Lima, nº 3950 - 11º andar - Itaim Bibi, São Paulo - SP, CEP 04538-132, inscrita no CNPJ sob o n.º 61.855.045/0001-32 e (e.ii) XP Investimentos CCTVM S/A, com sede na cidade do Rio de Janeiro, Estado do Rio de Janeiro, na Avenida Ataulfo de Paiva, 153, sala 201, CEP 22440-032, inscrita no CNPJ/MF sob o n.º 02.332.886/0001-04.
08.811.643/0001-27;2021-01-01;4;119752;TRISUL S.A.;44035;2020-03-18;2020-03-18;2021-03-18;0.00;Em reunião realizada em 18 de março de 2020, o Conselho de Administração aprovou novo plano de recompra de ações de emissão da Companhia, objetivado a aquisição de ações para manutenção em tesouraria ou posterior cancelamento, com o objetivo de promover a aplicação de forma eficiente dos recursos da Companhia disponíveis em caixa, visando maximizar a geração de valor para os acionistas da Companhia. O plano previa a aquisição de até 5.000.000 ações ordinárias, nominativas, escriturais e sem valor nominal, que, após o cancelamento das ações até então mantidas em tesouraria, representam aproximadamente 6,3% das ações em circulação no mercado. O programa de recompra foi implementado com a intermediação de Bradesco S/A Corretora de Títulos e Valores Mobiliários, com sede na cidade de São Paulo, Estado de São Paulo, na Av. Brigadeiro Faria Lima, nº 3950 - 11º andar - Itaim Bibi, São Paulo - SP, CEP 04538-132, inscrita no CNPJ sob o n.º 61.855.045/0001-32.
09.041.168/0001-10;2021-01-01;10;113943;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;41501;2021-09-09;2021-09-09;2023-03-09;0.00;1) O objetivo da Companhia na operação é maximizar a geração de valor para o acionista por meio de uma administração eficiente da estrutura de capital. As aquisições no âmbito do Programa serão realizadas na B3 S.A. - Brasil, Bolsa, Balcão, a preços de mercado e, no âmbito do Programa, a quantidade de ações a serem adquiridas, ou objeto de contratos derivativos, está limitada em até 5.500.000 (cinco milhões e quinhentas mil) ações ordinárias. 2) No âmbito do Programa, estão autorizadas celebrações de contratos de derivativos, tais como contrato de troca de indicadores (swaps), opções, estruturas com opções e futuros referenciados à ação, conforme limites estabelecidos pela regulamentação aplicável. 3) As operações de aquisição serão realizadas no pregão da B3 S.A. - Brasil, Bolsa, Balcão, com a intermediação das seguintes instituições financeiras: (i) Inter Distribuidora de Títulos e Valores Mobiliários Ltda (ii) Banco BTG Pactual S.A. (iii) Banco Itaú BBA S.A. (iv) Banco Bradesco BBI S.A. (v) Safra Corretora de Valores e Câmbio Ltda. (vi) Banco Santander (Brasil) S.A. 4) A aquisição de ações ocorrerá mediante aplicação de recursos disponíveis oriundos das contas Reserva de Lucros e Reserva de Capital, de acordo com as demonstrações financeiras mais recentes da Companhia, as quais são relativas ao período findo em 30 de junho de 2021.
09.041.168/0001-10;2021-01-01;10;113943;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;41502;2020-03-13;2020-03-16;2021-09-12;0.00;1) O Plano de Recompra de Ações tem o objetivo de maximizar a geração de valor para o acionista por meio de uma administração eficiente da estrutura de capital, através da aquisição das ações na B3 S.A. - Brasil Bolsa Balcão ("B3") a preço de mercado, para permanência em tesouraria, cancelamento ou posterior alienação das ações no mercado ou sua destinação ao eventual exercício de opções de compra de ações no âmbito do Plano de Opção da Companhia. Cabe à Diretoria da Companhia decidir o momento e a quantidade de ações a serem adquiridas, seja em uma única operação ou em uma série de operações, respeitando os limites previstos na regulamentação aplicável.2) A Companhia poderá a seu exclusivo critério e nos termos do Plano de Recompra de Ações em atendimento ao disposto no art. 8º da ICVM 567/15, adquirir até 4.000.000 (quatro milhões) de ações ordinárias, nominativas, escriturais e sem valor nominal, de emissão da Companhia, correspondentes a até 3,9% do total de ações de emissão da Companhia e a até 6,1% das Ações em Circulação.3) As operações de aquisição serão realizadas, a preço de mercado, no pregão da B3 S.A. - Brasil, Bolsa, Balcão, com a intermediação das - seguintes instituições financeiras: (i) Inter Distribuidora de Títulos e Valores Mobiliários Ltda (Avenida do Contorno, 7.777, Lourdes, Belo Horizonte - MG) (ii) BTG Pactual Corretora de Títulos e Valores Mobiliários S.A. (Avenida Brigadeiro Faria Lima, 3.477 - 14º andar, São Paulo - SP) (iii) ltaú Corretora de Valores S.A. (Avenida Brigadeiro Faria Lima, 3.500 - 7º andar, São Paulo - SP) (iv) Bradesco Corretora de Títulos e Valores Mobiliários S.A. (Avenida Paulista, 1.450 - 7º andar, São Paulo - SP) (v) XP Investimentos Corretora de Câmbio. Títulos e Valores Mobiliários S.A. (Avenida Afrânio de Melo Franco, 290, sala 708, Rio de Janeiro - RJ.) (vi) Crédit Suisse (Brasil) S.A. Corretora de Títulos e Valores Mobiliários (Rua Leopoldo Couto de Magalhães Junior, 700 - 10º andar, São Paulo - SP): e (vii) Santander Corretora de Câmbio e Valores Mobiliários S.A. (Av. Presidente Juscelino Kubitschek, 2235 e 2041 - 24º andar, São Paulo - SP)
09.288.252/0001-32;2021-01-01;5;114695;ANIMA HOLDING S.A.;41781;2020-03-06;2020-03-06;2021-03-06;235000000.00;maximizar a geração de valor para o acionista por meio de uma administraçãoeficiente da estrutura de capital.
09.288.252/0001-32;2021-01-01;5;114695;ANIMA HOLDING S.A.;41782;2018-09-13;2018-09-13;2019-09-12;277000000.00;Objetivo: maximizar a geração de valor para o acionista por meio de uma administração eficiente da estrutura de capital.
09.288.252/0001-32;2021-01-01;5;114695;ANIMA HOLDING S.A.;41783;2018-05-07;2018-05-07;2018-09-13;233000000.00;Objetivo: maximizar a geração de valor para o acionista por meio de uma administração eficiente da estrutura de capital.
09.288.252/0001-32;2021-01-01;5;114695;ANIMA HOLDING S.A.;41784;2017-04-18;2017-04-18;2018-04-17;204000000.00;Objetivo: maximizar a geração de valor para o acionista por meio de uma administração eficiente da estrutura de capital.
09.305.994/0001-29;2021-01-01;9;115872;AZUL S.A.;42031;2021-03-01;2021-03-01;2022-09-01;1947887443.90;Em 1 de março de 2021, nos termos do nosso Estatuto Social, o Conselho de Administração da Companhia aprovou, por unanimidade, um programa de recompra de ações ("Programa de Recompra"), para manutenção em tesouraria e posterior cumprimento de parcela de nossas obrigações em decorrência do Plano de Outorga de Ações Restritas, aprovado na Assembleia Geral Extraordinária da Companhia realizada em 30 de junho de 2014, conforme alterado, e de eventuais outros planos de remuneração de longo prazo aprovados em assembleia geral.O Programa de Recompra deverá observar os limites e condições estabelecidos na Instrução CVM nº 567, de 17 de setembro de 2015, conforme alterada ("Instrução CVM nº 567"). Além disso, a aquisição será realizada na B3, a preço de mercado, cabendo à administração decidir o momento e a quantidade de ações a serem adquiridas, respeitando os limites previstos na regulamentação aplicável. Uma ou mais Instituições financeiras que atuarão como intermediárias: Bradesco Corretora (Bradesco S.A. CTVM), Av. Brigadeiro Faria Lima, 3064 - 9º andar - Itaim Bibi - São Paulo - SP Itaú Corretora (ITAU Corretora de Valores S.A.), Av. Brig. Faria Lima, 3.500 - 3º andar - Itaim Bibi-São Paulo - SP - CEP: 04538-132 Santander Corretora (Santander Corretora de Câmbio e Valores Mobiliários S.A.), Av. Juscelino Kubitschek, 2.041 - E2235 -24º Andar - Vila Nova Conceição - São Paulo - SP CEP: 04543-011 XP Investimentos (XP Investimentos Corretora de Câmbio, Títulos e Valores Imobiliários S.A.), Av. Brigadeiro Faria Lima, 3600 - 10º andar - Itaim Bibi - São Paulo - SP - CEP: 04538-132. O montante de reservas para recompra referese a data base 31 de dezembro de 2020.
